t,dim_1,dim_2,dim_3,dim_4,dim_5
218,-93.331034145286,-26.69432410579526,-3.1095304641472223,-0.08737816648271833,0.002927120837374671
219,-96.01602875925096,-27.00571355469941,-3.0072371518420464,-0.08708545531061955,0.002927160281873101
220,-98.73165080290117,-27.306872208773104,-2.9080915697225107,-0.08679274036918459,0.0029271998263341566
221,-101.47689293560022,-27.598114840982063,-2.812433708083495,-0.08650002164310566,0.0029272394880076272
222,-104.25078099813645,-27.879790222884495,-2.722181482981807,-0.08620729911387694,0.0029272792835595136
223,-107.05238528863202,-28.15243891814708,-2.640625656973772,-0.08591457275674527,0.0029273192287677134
224,-109.88084662271638,-28.41693056646139,-2.5715764074864467,-0.08562184253992577,0.00292735933800769
225,-112.73541182485366,-28.674515825634888,-2.5189182448303096,-0.0853291084237017,0.0029273996236477903
226,-115.61547221172557,-28.926833804489036,-2.4854973017519315,-0.08503637036172325,0.002927440095442625
227,-118.52059724026792,-29.175808225233105,-2.4728191091055396,-0.0847436283031533,0.0029274807600827785
228,-121.45055627094173,-29.423513362908817,-2.4814833039307738,-0.08445088219496842,0.0029275216209468688
229,-124.40532908401266,-29.67208345659874,-2.510919948464868,-0.08415813198348493,0.0029275626780095516
230,-127.38510604196955,-29.923595751144248,-2.559788092443082,-0.08386537761699142,0.0029276039279280183
231,-130.39027852152904,-30.17999339644721,-2.6271551806413576,-0.08357261904583795,0.0029276453642401246
232,-133.42142755193143,-30.443126286941883,-2.712052919456641,-0.08327985622244173,0.002927686977519145
233,-136.47931430980884,-30.714747487816116,-2.8129474929027576,-0.08298708910215415,0.0029277287555369595
234,-139.5648676131202,-30.996456682384505,-2.9282423832410434,-0.0826943176442394,0.002927770683501847
235,-142.67916826025026,-31.28969390244341,-3.0563347258586853,-0.0824015418117708,0.0029278127443132912
236,-145.82343304122378,-31.595738893306883,-3.1948798468681665,-0.08210876157275875,0.002927854918828672
237,-148.9989949991275,-31.91563693268891,-3.3415194023016634,-0.08181597690100663,0.002927897186228321
238,-152.2072799100478,-32.25019746399928,-3.4942496371709035,-0.08152318777582346,0.0029279395243876757
239,-155.44978447537758,-32.600029555269245,-3.6507546522763206,-0.08123039418215194,0.0029279819102081554
240,-158.72805472455875,-32.96551068465548,-3.8078905655033686,-0.08093759611146785,0.0029280243199922788
241,-162.04365871927968,-33.346703941764154,-3.962601854187254,-0.08064479356297918,0.002928066729936941
242,-165.39815554929,-33.743366863924955,-4.113011291454568,-0.0803519865421164,0.0029281091166055893
243,-168.79307066702253,-34.15506926626183,-4.256947018268159,-0.08005917505956123,0.002928151457249835
244,-172.22987565848382,-34.58116377734059,-4.3924822111566915,-0.07976635913204602,0.0029281937301485973
245,-175.70996772660035,-35.020810343908046,-4.518330319040204,-0.07947353878067066,0.002928235914912368
246,-179.23465364529594,-35.47304025722307,-4.6333836291521315,-0.07918071403076543,0.0029282779926942345
