t,dim_1,dim_2,dim_3,dim_4,dim_5
67,0.014249885330957994,0.02103717452028442,0.12156795821415638,0.01213228833051129,1.633103306708641e-6
68,0.014249857461388096,0.02103687635531598,0.12156791251380096,0.012110979739854397,1.6321089467091013e-6
69,0.01424984434335204,0.02103662927366731,0.12156783599216628,0.012089703742121316,1.6311147869168596e-6
70,0.014249839790717173,0.021036433606931113,0.12156773812485745,0.012068460315232378,1.6301208307276168e-6
71,0.01424983906786952,0.02103628597336929,0.12156763133776433,0.012047249437076904,1.6291270815319035e-6
72,0.014249838856586374,0.021036180455314257,0.12156752773954178,0.012026071085513464,1.6281335427147874e-6
73,0.014249837105509018,0.021036109721889035,0.12156743704810467,0.012004925238370014,1.6271402176555753e-6
74,0.014249832809098018,0.021036065996619373,0.12156736554597611,0.011983811873444305,1.62614710972762e-6
75,0.014249825756596104,0.021036041814814468,0.12156731584698965,0.011962730968503966,1.6251542222981165e-6
76,0.014249816282979917,0.02103603055301571,0.12156728724111093,0.011941682501286886,1.6241615587279748e-6
77,0.014249805044633822,0.021036026740992312,0.12156727639594173,0.011920666449501464,1.6231691223717215e-6
78,0.014249792833645195,0.021036026185643437,0.12156727822371027,0.01189968279082675,1.6221769165774222e-6
79,0.01424978043695313,0.02103602594659855,0.12156728676289137,0.011878731502912722,1.6211849446866433e-6
80,0.01424976854050081,0.02103602420674041,0.12156729596716044,0.011857812563380615,1.6201932100344612e-6
81,0.01424975767418803,0.02103602007900457,0.1215673003359328,0.011836925949823012,1.6192017159494543e-6
82,0.014249748190722899,0.021036013385372747,0.121567295356762,0.011816071639804235,1.6182104657537564e-6
83,0.014249740270219878,0.021036004436544593,0.1215672777584008,0.011795249610860384,1.617219462763087e-6
84,0.014249733942288881,0.021035993832658466,0.12156724559372395,0.011774459840499702,1.6162287102868213e-6
85,0.014249729118089863,0.021035982297642412,0.12156719818428881,0.011753702306202752,1.615238211628058e-6
86,0.01424972562607325,0.021035970552976506,0.12156713596408994,0.011732976985422524,1.6142479700836776e-6
87,0.014249723246622707,0.02103595923123029,0.12156706026041618,0.01171228385558482,1.6132579889444379e-6
88,0.014249721742342455,0.021035948825836447,0.12156697304617485,0.011691622894088267,1.6122682714950257e-6
89,0.014249720882128666,0.02103593967111564,0.121566876692058,0.01167099407830468,1.6112788210141449e-6
90,0.014249720458337618,0.02103593194540882,0.12156677373979019,0.011650397385579124,1.6102896407745735e-6
91,0.014249720297258232,0.021035925690034804,0.12156666671042661,0.011629832793230203,1.6093007340432329e-6
92,0.01424972026371046,0.021035920837398078,0.12156655795502333,0.01160930027855019,1.6083121040812406e-6
93,0.014249720260943325,0.021035917242649468,0.12156644954944672,0.011588799818805284,1.6073237541439634e-6
