t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
158,7.373722826600094,0.7857334061759326,-1.19902508917682,-0.16939507979920365,0.032322193108311734,-0.0010107117923535487
159,7.41150719322516,0.7255710811573526,-1.304968583015985,-0.16778023379012097,0.03227165948763632,-0.0010107171920237803
160,7.4461510498954695,0.6601135989334624,-1.4148776545886073,-0.1661679144585817,0.03222112560954985,-0.0010107226904574915
161,7.477384682879933,0.5891626772998476,-1.5263571892595478,-0.1645581218173807,0.03217059146860174,-0.0010107282882707094
162,7.504931453814004,0.5126397899469379,-1.63510509306293,-0.16295085587976718,0.03212005705929559,-0.001010733986053153
163,7.528516176817871,0.4306815153674982,-1.7381844866895022,-0.16134611665975315,0.032069522376122137,-0.0010107397843686387
164,7.547874172033225,0.3435712758237507,-1.8328978465051757,-0.15974390417187512,0.032018987413572474,-0.0010107456837560535
165,7.562758297259958,0.25172736983171645,-1.915270180529617,-0.15814421843122597,0.0319684521661504,-0.001010751684731037
166,7.5729472912640565,0.1557668457134457,-1.983468434928897,-0.1565470594535708,0.03191791662839804,-0.0010107577877887129
167,7.578253042022668,0.05639840441591538,-2.0395193423018347,-0.15495242725492217,0.03186738079490329,-0.001010763993407047
168,7.578520342458467,-0.045770589976456576,-2.0856423452120025,-0.15336032185128742,0.031816844660290236,-0.0010107703020501306
169,7.573621572224952,-0.15024374538147184,-2.1229444771324286,-0.15177074325874992,0.03176630821920877,-0.00101077671417094
170,7.563452554432958,-0.2565800216468144,-2.149824387549549,-0.15018369149379415,0.031715771466339526,-0.0010107832302139572
171,7.54793315212774,-0.3642583106627579,-2.1641225746060244,-0.14859916657335312,0.03166523439638897,-0.0010107898506172826
172,7.527011994583385,-0.47264952936722676,-2.1666897560174214,-0.14701716851458566,0.031614697004100904,-0.0010107965758156064
173,7.500668097544046,-0.5811671305100993,-2.1605696627067483,-0.14543769733483664,0.031564159284260165,-0.001010803406243476
174,7.468906004945911,-0.6893767535883436,-2.149442358029472,-0.14386075305126006,0.03151362123167165,-0.0010108103423377114
175,7.431747374200994,-0.7970280412440975,-2.135440940707539,-0.14228633568093196,0.03146308284113989,-0.0010108173845391158
