t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
126,4.684937782867994,0.040941111636896496,-7.313659675867038,0.7123289783340755,-0.054581517076815855,0.0020599805487031544
127,4.677857585032831,-0.3238526547064984,-7.287225152124477,0.7096024988951579,-0.054478388754540676,0.0020595950702515017
128,4.652570677832034,-0.6873281002022181,-7.232482445298854,0.7068811753649173,-0.054375280778107146,0.002059203153861276
129,4.609178370006844,-1.0480698092483407,-7.1497378443102075,0.7041650065763732,-0.054272193464572044,0.002058804853036418
130,4.547852348129797,-1.4046776805542014,-7.039333344731724,0.7014539913486226,-0.0541691271213033,0.0020584002208641214
131,4.468833878459353,-1.7557687125787829,-6.9016883261630975,0.698748128487354,-0.05406608204606755,0.002057989309664557
132,4.372432857420585,-2.0999808729478167,-6.737260854877335,0.6960474167855208,-0.05396305852716046,0.002057572170645501
133,4.259026699890895,-2.4359750322582743,-6.546587354341664,0.6933518550242243,-0.053860056843596106,0.002057148853563777
134,4.129059111415556,-2.7624388821744312,-6.330395481261225,0.690661441973783,-0.05375707726530701,0.002056719406391775
135,3.9830385116646068,-3.078096497503767,-6.08955442723055,0.6879761763951363,-0.053654120053416646,0.002056283874992291
136,3.8215360227402133,-3.3817154125744486,-5.82501345883859,0.685296057040781,-0.05355118546056304,0.0020558423028034143
137,3.645183207910534,-3.6721106252084574,-5.537776361662062,0.6826210826555758,-0.05344827373125591,0.0020553947305345936
138,3.454669621189381,-3.948147322439354,-5.228877954325676,0.679951251977233,-0.05334538510225934,0.0020549411958748764
139,3.250740262132764,-4.208742432085599,-4.899438278397107,0.6772865637372061,-0.05324251980301877,0.002054481733214588
140,3.034192889082046,-4.452868884159018,-4.55067121998512,0.6746270166610033,-0.05313967805606462,0.0020540163733782824
141,2.8058750905000442,-4.6795603027910015,-4.183903031726958,0.6719726094697025,-0.0530368600775502,0.0020535451433761056
142,2.566681122739097,-4.887916624904414,-3.800579709694573,0.6693233408803827,-0.05293406607773223,0.0020530680661671424
143,2.3175484359324345,-5.077110087291473,-3.4022114443800073,0.6666792096072215,-0.05283129626156316,0.0020525851604429276
144,2.059453980339991,-5.246388436319973,-2.990344239137661,0.6640402143616316,-0.05272855082925196,0.002052096440427169
145,1.7934103859855675,-5.3950767185557895,-2.566540391894309,0.6614063538529347,-0.05262582997689833,0.0020516019156966285
146,1.5204620735427576,-5.522578095283959,-2.1324160144174216,0.6587776267885379,-0.0525231338971051,0.0020511015910200893
147,1.2416812910097625,-5.628376533477127,-1.6896613126528581,0.656154031874487,-0.05242046277962318,0.002050595466217572
148,0.9581639700671383,-5.712040510243989,-1.2400569039130906,0.6535355678160605,-0.05231781681203026,0.0020500835360406037
149,0.6710254087811489,-5.773227534198138,-0.7853551183992293,0.6509222333179879,-0.05221519618040977,0.0020495657900730883
150,0.3813958174435913,-5.811682730006053,-0.327235278178803,0.6483140270843032,-0.05211260107006869,0.002049042212655958
151,0.09041606251324794,-5.82723518855805,0.13261129759999304,0.6457109478181261,-0.05201003166620324,0.0020485127828315662
152,-0.20076656393559209,-5.819798566537662,0.5924695614528306,0.643112994221823,-0.051907488154597926,0.002047977474310322
153,-0.49100259214237335,-5.7893722730551085,1.0505719914157465,0.6405201649970209,-0.051804970722306845,0.0020474362554576565
154,-0.7791447367109147,-5.736044093145823,1.5050676378186982,0.6379324588451841,-0.05170247955839052,0.002046889089304331
155,-1.0640524075659532,-5.6599943595367215,1.9540300649750646,0.6353498744676482,-0.05160001485462072,0.0020463359335773927
156,-1.3445964369692527,-5.561499727064153,2.395589817021331,0.6327724105656098,-0.05149757680622729,0.0020457767407557246
157,-1.6196638408489783,-5.440930322977645,2.8279198741139906,0.6302000658396526,-0.05139516561263825,0.0020452114581497446
158,-1.8881624129211396,-5.298747625756222,3.2491991675291203,0.6276328389896058,-0.051292781478198886,0.0020446400280038457
159,-2.149025302923553,-5.135504167264455,3.657658439132121,0.6250707287138443,-0.05119042461286211,0.002044062387620851
160,-2.4012155008557325,-4.951840942118141,4.0515278798393055,0.6225137337089524,-0.051088095232886106,0.002043478469509903
161,-2.64373024774199,-4.748487435780134,4.429095662892967,0.6199618526695319,-0.05098579356152805,0.0020428882015566313
162,-2.87560540867249,-4.526258724943624,4.78877845380296,0.6174150842870361,-0.05088351982968235,0.0020422915072139053
163,-3.0959195782252618,-4.286049053094473,5.129110741725909,0.6148734272490373,-0.05078127427651802,0.0020416883057146605
164,-3.3037978975318434,-4.028825939204359,5.448746974522114,0.6123368802379382,-0.05067905715003512,0.0020410785123022007
165,-3.4984155646346267,-3.7556241798444976,5.746444784995438,0.6098054419301787,-0.050576868707618065,0.0020404620384795657
166,-3.6790010698574673,-3.4675406899637724,6.02106676783569,0.6072791109951263,-0.050474709216522314,0.0020398387922740046
167,-3.8448391725947295,-3.1657292547161626,6.271569003066147,0.6047578860941913,-0.050372578954344584,0.0020392086785171694
168,-3.995273625313943,-2.8513958552482457,6.496983556103376,0.6022417658797373,-0.05027047820943022,0.0020385715991379947
169,-4.1297096842020045,-2.5257948696923824,6.69648023725948,0.599730748994156,-0.05016840728126716,0.0020379274534689375
170,-4.247616374165481,-2.190222185318184,6.869343115063752,0.5972248340685203,-0.05006636648082142,0.002037276138563146
171,-4.3485283999048585,-1.8460094860958325,7.014914629754088,0.5947240197217458,-0.049964356130836975,0.002036617549521546
172,-4.432047871354566,-1.4945213341563552,7.1326696845830355,0.592228304559407,-0.04986237656608609,0.0020359515798278717
173,-4.497845794453504,-1.1371485460646324,7.222157078936963,0.5897376871726185,-0.049760428133592834,0.0020352781216919883
174,-4.545663263341439,-0.7753044988441063,7.283004706693288,0.5872521661371136,-0.049658511192800875,0.002034597066398443
175,-4.575312515628957,-0.41042117477785284,7.315014019510938,0.5847717400119476,-0.049556626115716554,0.002033908304660867
176,-4.586677637952982,-0.043940483433250375,7.318114319135451,0.5822964073380926,-0.049454773286986324,0.0020332117269795526
177,-4.579714898140652,0.32269213070930763,7.292328728271278,0.5798261666372674,-0.04935295310392593,0.0020325072240008407
178,-4.554452805190438,0.6880323791968764,7.2378002904424354,0.5773610164107973,-0.04925116597650704,0.0020317946868768006
179,-4.510991907651584,1.0506431258414957,7.15479578038472,0.5749009551383546,-0.04914941232729771,0.0020310740076239253
180,-4.449504276648354,1.409100573242506,7.043669933306688,0.5724459812767368,-0.04904769259134783,0.002030345079478997
181,-4.370232727839102,1.7619986607142477,6.904863210870858,0.5699960932588731,-0.04894600721604302,0.0020296077972514095
182,-4.273489829004002,2.107953350592017,6.738927721816888,0.567551289492781,-0.04884435666091997,0.0020288620576705725
183,-4.159656659984402,2.4456082106015433,6.546553412663927,0.5651115683602546,-0.04874274139742619,0.002028107759726751
184,-4.029181263372888,2.7736413059265126,6.328545702596902,0.562676928215633,-0.04864116190863649,0.00202734480500435
185,-3.8825767688278217,3.090770972696668,6.08579474888103,0.5602473673846985,-0.04853961868891957,0.0020265730980057444
186,-3.720419276169712,3.395760054875151,5.819285161094665,0.5578228841637458,-0.048438112243574756,0.0020257925464648194
187,-3.5433455137903698,3.6874206269506704,5.5300907582701475,0.5554034768185632,-0.04833664308842435,0.0020250030616485795
188,-3.352050263675818,3.9646184543897167,5.219355278562685,0.5529891435834403,-0.04823521174936253,0.0020242045586456444
189,-3.1472835920248268,4.2262764897006955,4.888251199789485,0.5505798826605134,-0.04813381876188958,0.0020233969566415926
190,-2.9298479460047506,4.471376309126452,4.537984185299344,0.5481756922190311,-0.04803246467059935,0.0020225801791787534
191,-2.700595192919284,4.698959772222305,4.169794794116683,0.5457765703948302,-0.04793115002867303,0.002021754154402326
192,-2.4604235515554516,4.908130766397654,3.784945347658859,0.5433825152897674,-0.047829875397335374,0.0020209188152905213
193,-2.210274469797004,5.098056295104141,3.3847501868375254,0.5409935249711615,-0.04772864134529946,0.0020200740998692493
194,-1.9511294055533641,5.267969078966456,2.9705497633156615,0.5386095974710008,-0.04762744844817094,0.0020192199514101105
195,-1.684006498705191,5.417168860998268,2.5437260886264568,0.5362307307858307,-0.047526297287875705,0.002018356318613312
196,-1.4099571761792498,5.5450244846812025,2.1057772060901008,0.5338569228757911,-0.04742518845202327,0.0020174831557718768
197,-1.1300625492467054,5.650979695507802,1.6583818657332856,0.5314881716636679,-0.04732412253325582,0.0020166004229187863
198,-0.8454294519062405,5.734562176738782,1.2033702966762978,0.5291244750337201,-0.04722310012854093,0.0020157080859540054
199,-0.5571860432719306,5.795391123210899,0.7426261740990958,0.5267658308309943,-0.04712212183842359,0.0020148061167497137
200,-0.2664771611624736,5.83317991329192,0.2781122715350068,0.5244122368610683,-0.04702118826627038,0.0020138944932327884
201,0.025540467201375816,5.847740064387593,-0.1881642330866509,0.5220636908890672,-0.046920300017443,0.0020129731994413666
202,0.31770320526185986,5.838983452870353,-0.6542610385853852,0.519720190640151,-0.04681945769853084,0.0020120422255594946
203,0.6088454452373611,5.806919069887816,-1.1182487336500622,0.517381733799445,-0.04671866191653405,0.002011101567924573
