t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
77,10.29697005427603,4.323214793960775,0.9881829410606068,-0.00026508621060426075,0.000609633883859657,0.000758188637849109,0.000169117433063539
78,10.734192953163017,4.4220260644832665,0.6861504805442995,-0.00020230698549857505,0.0007038517028013342,0.0007983166175096457,0.00016988944814018812
79,11.179823445577572,4.49064438952918,0.9919344624552617,-0.00010505123463116071,0.0007617988028950983,0.0008962583666749903,0.0001819065759703542
80,11.633863806308378,4.589813650021213,1.0840471450286626,-1.0121189599994423e-5,0.000865185787079895,0.0009319313227548454,0.00019427683283185609
81,12.098276942882212,4.698190525646863,1.144448593331901,5.483242922529793e-5,0.0010075207588641564,0.000980462980068219,0.00017146534593045842
82,12.57383732115191,4.812658203562665,0.9888309363599398,0.00020877242581939298,0.0010745818654862797,0.0009655761030700266,0.0001774428003733049
83,13.06005411115003,4.911567803266392,0.7048972776437532,0.0003593729007030359,0.0011570576297415076,0.001029600876068573,0.00018611947476092724
84,13.55477248907877,4.982060025208412,0.7852275533732438,0.0004740161147346244,0.001249447937834286,0.001046303997046476,0.00017153273399865443
85,14.056902665726621,5.060584328141728,0.6591722806453388,0.0006283675469707798,0.001352822609550473,0.000975700620563915,0.0001361584968725284
86,14.566265476837248,5.126474246697138,0.44096311797851273,0.0007410375389728963,0.0014578888751676745,0.0009962739031443167,0.0001514547147526272
87,15.081024557642182,5.170488967541914,0.4814456387376738,0.0009525783463546066,0.0015351231054021451,0.0009478319325249974,0.00017305552500877992
88,15.600486364906699,5.218622176642014,0.42833637395298274,0.0011234867101790429,0.0016286860870948204,0.0009601278400344825,0.0001572878955632673
89,16.124508857871508,5.261450247431698,0.8100575604158471,0.0012850994508651825,0.00177598032035561,0.0009053310915961472,0.00017290216559020198
90,16.654744216596143,5.342481088290796,0.21148935917567113,0.0014594598103394468,0.0018657179277193562,0.0009340338364692611,0.0001889643063863028
91,17.190014666578733,5.363604712375039,0.22053813334513953,0.0016531360049946754,0.001946535056388888,0.0009203916863276454,0.00020522138745007138
92,17.727532078420886,5.385674880138345,0.09503816744209909,0.0018737377751469604,0.0020272995699798075,0.0009417126565508143,0.00019971980384637055
93,18.26656552452143,5.395228241627618,-0.10123880650244052,0.002067927991547326,0.0021826991180078094,0.0009485676539728715,0.00016529854589010076
94,18.805585624665632,5.385151798988313,-0.20313184047236588,0.0022916639414048367,0.0022555951892132687,0.0009501655904001613,0.00021019348575992345
95,19.34305816964296,5.364817022736423,0.0393218793459415,0.0024766064273935295,0.002374719836188743,0.0009459429404651272,0.00020762563742131603
96,19.87974214933001,5.368768870544148,-0.373841222676573,0.0027601329074160544,0.002454752953778139,0.000983291857700943,0.00018340323776813562
97,20.41472030490932,5.331424923776944,-0.7387533988812118,0.0030097935350727784,0.002572851325390371,0.0010808398837085882,0.00015485877199160304
98,20.944162214057293,5.25754829515937,-1.3716946512350403,0.003292515287659245,0.002684797431687069,0.0010680096856537232,0.00014678975684157547
99,21.463103705161018,5.120364072686537,-1.4899914373409802,0.0035726153674879714,0.002817894512453278,0.0011036222673272975,0.00016987940523716422
100,21.967663659535233,4.971360615963075,-1.2239262070834869,0.0038608412176299755,0.002871120629098958,0.0010767982419955051,0.0001835758871040068
101,22.458676475698265,4.848928051975192,-1.3968931189193339,0.004186344432346583,0.0030429401465515535,0.0010650955062720567,0.00021367638080562913
102,22.93663509959413,4.709260739236325,-0.8608256922469721,0.004475061412029835,0.0031502539556279743,0.0010306946887976027,0.00022378262582037586
103,23.403241448905586,4.623234957235343,-0.6613915840589815,0.00483588799086969,0.0032743064379206774,0.0010393037221296496,0.0002538559616213684
104,23.86226059561761,4.557127607604577,-0.4713793845987915,0.005127552178100156,0.003397730441713722,0.001034672392533133,0.0002793539368523699
105,24.315620969530205,4.51009260582665,-0.5915503646232718,0.005505224786855325,0.003505384042579699,0.0010707790850924945,0.0002925845892056656
106,24.763690994021637,4.450954663211422,-0.6565433734384043,0.005880180483202853,0.003560048473952067,0.0011575319708221447,0.0002966931243241641
107,25.205544192110935,4.385334755594138,-0.597844751867109,0.00624423860047274,0.0036942261227178325,0.0011637992511721292,0.000290025893131334
108,25.641097927049252,4.325546679173998,-0.5615505501128671,0.006624203386881781,0.003793462542485435,0.0012454552403763032,0.00028869764841875703
109,26.070909532218938,4.2694249110032825,-0.5076566448611648,0.006989350894896801,0.003962909596661197,0.0012718468373459026,0.00027448208720408693
110,26.49526882872478,4.218710018385684,-0.381354768293402,0.0073829723376391924,0.00404701691542937,0.0012562426426648776,0.0003274445308697049
111,26.91526169974592,4.180614765196694,-0.25984650488180167,0.007827644786623721,0.004233642621980964,0.00128123770414536,0.00034193739689974316
112,27.33197747332114,4.154658229385749,-0.4717071904660415,0.008226612503797751,0.004414407487358506,0.0012433780979820164,0.0003961387157313605
113,27.74510840812058,4.107539806102498,-0.6148041864159188,0.008688435066747971,0.004540700187026324,0.0012502786136700515,0.0003791636995376952
114,28.152817993902122,4.046063036367066,-0.5934339293228282,0.00914809898677268,0.004686022192986986,0.0013151524673005572,0.0003286780343695235
115,28.554443690882035,3.986770948018961,-0.7486491422708131,0.0096019663427136,0.004812955939056905,0.0013507305798982155,0.0002939317260438305
116,28.949362853141622,3.9118684327611435,-0.6728580493619074,0.010077836456380176,0.00490056530903424,0.001335726523337476,0.00028466549898210235
117,29.337173325688727,3.844620951513929,-0.5070382897341668,0.010602351033103787,0.005029629154474586,0.0013125986189148145,0.0002793753954944869
118,29.719120149785915,3.7939832049070588,-0.528960936527464,0.011054559666541846,0.005182460688497859,0.0013343325772785413,0.00023083488696260982
119,30.09587853886011,3.741147167007935,-0.5901830412633331,0.011658534966152595,0.005361392479174605,0.0013598476735454113,0.00023242110311522005
120,30.467073191223925,3.6822278304295692,-0.239568528208623,0.012162202151587405,0.00548416114396215,0.0013701946218309844,0.0002355369250923989
121,30.83406767066334,3.6583284341514335,-0.4461966051846562,0.012654012206065192,0.0056272896916427255,0.0013384982103239807,0.00020924147124119435
122,31.197617590791747,3.6137860168213227,-0.5326069096406564,0.013202996196491245,0.005740578931364019,0.0013733645604391469,0.00011907200983980553
123,31.55634594302162,3.560611184080345,-0.6974238701406947,0.01380797392218812,0.005922169377551556,0.001447006516882556,0.0001438433628645096
124,31.908909355917135,3.4909178094302487,-0.8805515654531266,0.014440563901260554,0.006080864602828409,0.0015532314630726666,0.00012256296034295557
125,32.25358482252105,3.40293416165572,-0.9834340805674657,0.015036705359285281,0.006216181857851985,0.0016118081704143757,0.00015112763220575637
126,32.588949532167845,3.304640620063857,-1.1660863806883661,0.01569097985423676,0.0063489418391931025,0.0016894770406648458,0.0001550345447181828
127,32.913543956022295,3.1880727639196063,-1.5032581246638195,0.016320482015493694,0.006487724857967989,0.0016373138186103018,9.215856362604312e-5
128,33.224816849683734,3.0378809201234853,-1.6904850938035203,0.016979687561893733,0.006622143473841857,0.0016677924066445882,9.722381792920047e-5
129,33.52022261608445,2.8689286713761635,-1.7049314502930313,0.017708250294576275,0.006784555966950795,0.0017106657291906496,0.00015050451255765027
130,33.79860220128614,2.69856104772947,-1.5466055476330545,0.018376790848945564,0.006950446973120791,0.001687586029528586,0.0001331927181898694
131,34.06076934334319,2.544032755915844,-1.3459095789171636,0.019119462414874926,0.007101091252983999,0.0016861722672554945,0.00017629340838148488
132,34.30849467763725,2.409542777751522,-1.9163416931628592,0.01982563312954904,0.007278105721650963,0.0016548070662278857,0.00017866671880992392
133,34.539880705186754,2.2179628943476493,-1.4550964093946057,0.020548484146290336,0.007452666376028812,0.0016833709738160762,0.00020478844449525478
134,34.75443911364216,2.072548171904081,-1.476500475789926,0.021286222273465244,0.007624497059553321,0.0017216255670499591,0.0002500112371824975
135,34.95429482813424,1.9250264169408764,-1.062404191055643,0.02202992085080917,0.007822024457665893,0.0016949801981196726,0.0002813646704814309
136,35.14149553075959,1.8188932252075716,-1.1310541809682069,0.022824333171429227,0.008062888021009348,0.0017308979044233144,0.00029169497440506114
137,35.3177096839481,1.7058782800280088,-1.2171157815385039,0.02360675048610675,0.008219013830214107,0.0017827049209728609,0.00030941747283125455
138,35.482221664434775,1.5843154549954899,-1.0485590965354477,0.024422730182296685,0.008365198318041405,0.0017908339067567128,0.00031351958824348187
139,35.6354216947149,1.4796002288215548,-1.1035996000332489,0.025203180179908934,0.008572654885771155,0.0018146189427758414,0.0003077822262893971
140,35.77788570111537,1.3693840812222953,-1.1166140603476389,0.026045643367231794,0.008829700859185994,0.001843299744329089,0.0002797390844399926
141,35.909268996921455,1.2578861890417077,-1.3030493640127898,0.026979439996835164,0.009007704994425785,0.0019001614356631326,0.00031563622789021624
142,36.02856474806749,1.1277138603208705,-1.177236816315796,0.027907113712945037,0.009208611514579104,0.001889340355046063,0.0002893929572757671
143,36.13544440945414,1.0101535938931994,-0.9457070475146417,0.02883006142322369,0.009365379708698468,0.001911928887476488,0.00025539478939257137
144,36.23169160406682,0.915756967852216,-0.9975811639384995,0.029765747251129387,0.00949817185533727,0.0019470927824181859,0.00019124854499983854
145,36.31828565767019,0.8162149199801544,-1.2213098656837564,0.03080487837212173,0.00971050395207876,0.00189922518338584,0.00020993302362536592
146,36.39387364599872,0.6942323204193145,-0.7535711471697817,0.03179658763044148,0.009891832114106318,0.0018906537613882723,0.00022578247623330063
147,36.45957001584357,0.6190285208456685,-0.6433652794061957,0.03281880079432782,0.010079927032636129,0.0019216043291216762,0.0002293120657626371
148,36.518227122736974,0.55488726973711,-0.6505132301826745,0.03383998452755594,0.010230626395670742,0.0019291889613233576,0.00025859541446890605
149,36.570493782663114,0.489998901491455,-0.2389737985428363,0.03488431084163412,0.01037485600990806,0.0019442486544977114,0.0002637104667964638
150,36.61830994884992,0.4663206105927314,0.001896495279890803,0.03593826658106057,0.010585102168606768,0.0019921099362212617,0.00023511730936178333
151,36.66494038400876,0.466716621589141,0.0064073359980631565,0.037119288250894424,0.010804574533262177,0.0019858163389865837,0.0002613300221973379
152,36.71167632030849,0.4675457504717489,-0.08105172740989999,0.038202517171440645,0.01097388500494277,0.002017413977797076,0.00031853204596459113
153,36.75802781524979,0.4596248463502437,-0.26322377730041946,0.03930815346588286,0.0111615529296327,0.0020840775968196195,0.0003419859386131549
154,36.802657009933206,0.43347790066600433,-0.4924448799399293,0.040436176951149566,0.011389526303902175,0.0021428994430702296,0.00034521263493882506
155,36.843476668084996,0.384466403445469,-0.47801205512613365,0.041560535930090695,0.011627550707662028,0.0022125595708182245,0.0003760476825189009
156,36.879584391973104,0.336842763910101,-0.3977150524279549,0.042738507933749094,0.011835677629078584,0.0022883254895651826,0.000382374051076276
157,36.91128273098148,0.2973289333516204,-0.03789144270552658,0.04396361400862112,0.012064622031602475,0.00229972748038429,0.00036686961722214045
158,36.94081749357187,0.2937108784527118,-0.0591987153926775,0.045171527509515856,0.012225028010103542,0.0022923193138901492,0.0003667502125560835
159,36.96992424620511,0.28804092696878003,-0.8436050519560176,0.04635678665987591,0.0124881452662167,0.0023427143492090884,0.00034186818843644895
160,36.99455428057969,0.20392980828002236,-0.6187479321584879,0.047583442689733524,0.012727469722947927,0.002375646369188328,0.000353942354651944
161,37.01186824560076,0.14231589056014696,-0.478858968335489,0.04885394542080911,0.0129856565230754,0.002432579558194522,0.00035233374072870616
162,37.02368211248369,0.09467036172868158,-0.1985284023817407,0.05019282436787665,0.013252781406371468,0.002500044704635093,0.0003465716703364803
163,37.032089419742135,0.07510690889843838,0.21949090160434623,0.05153185514755061,0.013509661867147174,0.0025600124362191606,0.0003432881177189309
164,37.04071274337825,0.09735705239550504,-0.20641649491734432,0.052927065061443415,0.013752714443619373,0.0025858592409867738,0.0003104755737425687
165,37.049371510651916,0.0769707508029081,0.1512592478210938,0.054266891265068874,0.014063181313153275,0.002610300843740173,0.0003352353962687341
166,37.057827254369286,0.09234116390078333,0.0335825130839716,0.05565767004025965,0.01433406086657092,0.0026185349810050494,0.0003725285451224818
167,37.0672377408749,0.09597517183217182,0.023457116893891263,0.057140191212716775,0.014556673586798284,0.002705476378570656,0.00034054981615839043
