t,dim_1,dim_2,dim_3
364,861.6453047355177,51.345877434701976,1.5902107359483852
365,866.7878435367892,51.50489850848754,1.4961632638603477
366,871.9458142089794,51.65451483456269,1.4024924399062135
367,877.1182781573496,51.79476407797052,1.3116156639375616
368,882.3043126439451,51.92592564373345,1.2245306800363456
369,887.5030278615628,52.04837871112088,1.1413384590019486
370,892.7135724235859,52.162512556544215,1.0615575772809214
371,897.935131464621,52.26866831404571,0.9839721612800834
372,903.1669181544383,52.36706553018703,0.9070510738718209
373,908.408159961377,52.45777063773312,0.8295930798744582
374,913.658084988994,52.540729946033395,0.7506588184663114
375,918.9159112786634,52.61579582809641,0.6700664846347495
376,924.1808411925737,52.682802476908385,0.5877072684064651
377,929.4520599778025,52.741573203978206,0.5035416868807812
378,934.7287350064778,52.79192737291083,0.41789433243132124
379,940.0100172177873,52.83371680616358,0.3314523514999891
380,945.2950461627292,52.866862041065545,0.24575447428066735
381,950.582961143282,52.891437487838346,0.16287649704972224
382,955.872919277835,52.90772513655932,0.08511788233169253
383,961.1641173840153,52.916236923497465,0.01447758499500918
384,966.4558134666197,52.91768468046838,-0.04734363707908331
385,971.7473452180012,52.91295031508018,-0.0991429321776018
386,977.0381445357302,52.903036020095115,-0.14016985056998418
387,982.327747289737,52.88901903314486,-0.16975817934940182
388,987.6158004028109,52.872043213251786,-0.18731239284256812
389,992.9020681590171,52.85331197232509,-0.19361355315899073
390,998.1864312858332,52.83395061563098,-0.19047605885629426
391,1003.4688739656883,52.81490300850842,-0.17917002912483346
392,1008.7494684132525,52.79698600467367,-0.16111867928977125
393,1014.0283614163317,52.78087413622207,-0.13855120249754793
394,1019.3057560750846,52.76701901533513,-0.11235814311511762
395,1024.5818961844639,52.755783200529294,-0.0826318120238223
396,1029.8570613446536,52.747520018912404,-0.05007251859906735
397,1035.1315629813262,52.74251276690155,-0.015751651002895748
398,1040.4057355005386,52.74093760157303,0.01975296579378401
399,1045.679928027509,52.74291289772426,0.05730426618397965
400,1050.9545058394774,52.7486433238292,0.09779294139735654
401,1056.2298591367341,52.758422617437546,0.14154139957466988
402,1061.5064091068455,52.772576756728526,0.1890295907171509
403,1066.784611930535,52.79147971512739,0.2407051119009365
404,1072.0649634308295,52.81555022532131,0.2975943882124586
405,1077.3480064266105,52.84530966301542,0.3611130841931775
406,1082.6343429567482,52.88142097046659,0.4311747697023025
407,1087.92464092635,52.924538446596884,0.5068798906840546
408,1093.219629169248,52.97522643494888,0.5874444793687366
409,1098.5200890315662,53.03397088252526,0.6713722504883683
410,1103.8268429772104,53.10110810760113,0.7563398332949399
411,1109.1407354844505,53.176742091224725,0.8403011596878053
412,1114.4626111938157,53.260772208044045,0.9206808683982948
413,1119.7932918142997,53.35284029619921,0.994285850007967
414,1125.133547271253,53.45226888270933,1.0590601140647107
415,1130.4840694560808,53.55817489602513,1.1131505776820745
416,1135.8454526959356,53.66948995596792,1.1544789020175885
417,1141.2181740847607,53.78493784847272,1.1818202413885608
418,1146.6025769705993,53.90311987493586,1.1947060980940953
419,1151.9988624901634,54.02259048691084,1.1935622932859138
420,1157.4070893547291,54.14194671796365,1.18026007684337
421,1162.8271853352405,54.25997272653845,1.1587803658063676
422,1168.2589765147723,54.375850763505184,1.133304386371732
423,1173.7022281165216,54.48918120218184,1.1064932960161944
424,1179.1566787051083,54.59983053163394,1.0800207131152293
425,1184.6220618619734,54.70783260278349,1.054519366454063
426,1190.0981177186861,54.81328453930573,1.0299076637566984
427,1195.5845957149909,54.91627530515265,1.0073289182487195
428,1201.0812598941532,55.01700819604131,0.989317904269064
429,1206.5879073069555,55.11593998516782,0.9782908256131843
430,1212.1043927590788,55.21376906647989,0.9752335597838062
431,1217.6306458330778,55.31129242125276,0.97984325599525
432,1223.1666742870718,55.409276746089084,0.990601445845763
433,1228.7125549658506,55.50833689021561,1.0051736224647905
434,1234.268414519124,55.608854252389506,1.0213973796822653
435,1239.834406928337,55.7109939905789,1.0371524988030147
436,1245.4106920866282,55.81470924100688,1.0505058741805624
437,1250.9974155376844,55.91975982921381,1.0596831882586475
438,1256.594689936183,56.025728148864914,1.0638154868657241
439,1262.2025818288566,56.13210969834083,1.0628992536812096
440,1267.8211072960462,56.23839962438966,1.0573848216004145
441,1273.450234183976,56.34413810709283,1.048043941263292
442,1279.0898882146873,56.44894250173287,1.035400806966293
443,1284.7399594711205,56.552482582721325,1.0202428195707463
444,1290.4003089451162,56.65450686480676,1.003772947361987
445,1296.0707784959461,56.75488415971126,0.9863778426186774
446,1301.75119879947,56.8535219443079,0.9674170773992344
447,1307.441388081704,56.95026365213859,0.9471266025273269
448,1313.1411500833656,57.04497631214095,0.9273347847996528
449,1318.8502843902506,57.13770979019462,0.9096608614607822
450,1324.5686036777765,57.22867587549446,0.8959627485256509
451,1330.2959510816675,57.31827214924219,0.888364384927738
452,1336.0322201173424,57.40710858674635,0.8873108811718117
453,1341.7773675275682,57.49583967415943,0.8915433839287525
454,1347.531409209497,57.58499401208851,0.8994177581075047
455,1353.2944056972194,57.6749357876648,0.9094703107397831
456,1359.0664466275907,57.76588281849915,0.9210053132017679
457,1364.8476399358478,57.85798334959475,0.9339889490803602
458,1370.6381082151845,57.951382244316264,0.9482563446791019
459,1376.437987720808,58.046207878649255,0.96352605924273
460,1382.2474261380723,58.142560484529405,0.979351589566655
461,1388.0665789398452,58.24049564390478,0.9940064030100885
462,1393.895598532337,58.3398962850153,1.0048213463069422
463,1399.7346122654233,58.440378420671415,1.0099023850350175
464,1405.5836996176824,58.541368660372974,1.0080365281138974
465,1411.4428766672913,58.64217231428909,0.998972806811672
466,1417.3120887605382,58.74206959629641,0.9823096142692307
467,1423.1912072666203,58.840300559212764,0.956848212842687
468,1429.0800215619117,58.93598538215468,0.9215529276681124
469,1434.9782278657187,59.02814067648372,0.8761920769401235
470,1440.8854228945204,59.11575988566248,0.8213036045385641
471,1446.801105400474,59.19789024766509,0.7569292290893025
472,1452.7246790728632,59.27358317197437,0.6833322127354466
473,1458.6554540514883,59.34191639461242,0.6010881927017141
474,1464.592651133999,59.40202521503986,0.5109630499324086
475,1470.5354084723454,59.45312152102937,0.41410656649579686
476,1476.4827911587315,59.49453217852996,0.3114699815130772
477,1482.4338017291911,59.52567917726182,0.20435034493658713
478,1488.3873914004887,59.54611421215321,0.09416787301189965
479,1494.3424736603986,59.55553099991897,-0.01871063947487997
480,1500.2979332056495,59.55365993658908,-0.13497729764898989
481,1506.2526243122204,59.540162207501616,-0.2553017764975569
482,1512.2053640264257,59.51463203029663,-0.379140931808165
483,1518.154931525088,59.47671793753202,-0.505673161965015
484,1524.1000749562397,59.42615062142957,-0.6338045950886806
485,1530.039520997611,59.362770161795865,-0.7618438562275026
