t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
76,0.008722886572947031,0.04708244644283676,0.9971332592007215,1.1737403023351738,0.09090632833789847,0.003813263783134415,6.192541132856274e-5,4.120620005668024e-7
77,0.008722883192896562,0.04708235699439123,0.9971302444692451,1.1573227352612467,0.0892507502021598,0.0037682946440649946,6.150068155175235e-5,4.110623451911549e-7
78,0.008722878096850985,0.047082308112224754,0.9971269895869276,1.1414193578533198,0.08762227618477302,0.0037237609071936522,6.10780096505485e-5,4.100627117450276e-7
79,0.008722871518024892,0.04708228551692898,0.9971234330150138,1.1260178333524695,0.08602055249509083,0.003679659404962311,6.0657390618686904e-5,4.090631013344127e-7
80,0.008722863865934991,0.04708227748381087,0.9971195238255757,1.111106045838361,0.08444522890087891,0.003635986985199865,6.0238819449046326e-5,4.0806351510487703e-7
81,0.008722855623961696,0.047082275051900546,0.997115223117996,1.0966720972358994,0.08289595870258366,0.003592740511099075,5.982229113375233e-5,4.0706395424272083e-7
82,0.008722847271222793,0.047082271948985004,0.997110505716733,1.0827043043481213,0.08137239870733998,0.003549916861182112,5.9407800664158037e-5,4.060644199757573e-7
83,0.008722839228689938,0.0470822643141856,0.9971053615161811,1.0691911959111748,0.07987420920243564,0.0035075129292512254,5.8995343030710526e-5,4.050649135738935e-7
84,0.00872283182735604,0.04708225029594144,0.9970997960869863,1.0561215096914882,0.0784010539298883,0.0034655256243628666,5.8584913223016434e-5,4.0406543635015496e-7
85,0.008722825294922933,0.04708222959343443,0.9970938303736564,1.0434841896043383,0.07695260006036578,0.003423951870781537,5.817650622971698e-5,4.0306598966122497e-7
86,0.00872281975682572,0.047082202996190106,0.9970874994854683,1.0312683828710725,0.07552851816804988,0.0033827886079560252,5.777011703858496e-5,4.020665749085642e-7
87,0.008722815247312648,0.04708217196194389,0.9970808507058578,1.0194634371945228,0.07412848220464108,0.0033420327904692608,5.736574063636157e-5,4.010671935388506e-7
88,0.008722811726610977,0.04708213825860147,0.9970739409216045,1.0080588979701182,0.07275216947401826,0.003301681388003052,5.696337200875319e-5,4.000678470449148e-7
89,0.008722809100790558,0.04708210368346355,0.9970668337078091,0.9970445055303966,0.0713992606073524,0.003261731385308902,5.656300614044776e-5,3.9906853696652687e-7
