t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
164,7.566529190391222,0.29382822638819817,-1.8762286748077335,0.0,0.0,0.0,0.0,0.0
165,7.578859581358744,0.19907758396210085,-1.913407043960085,0.0,0.0,0.0,0.0,0.0
166,7.586406948554478,0.10252702813021819,-1.948215154176562,0.0,0.0,0.0,0.0,0.0
167,7.589084283929848,0.00429655281543595,-1.9805943203367806,0.0,0.0,0.0,0.0,0.0
168,7.5868106510952105,-0.09549099759430124,-2.0104892228492695,0.0,0.0,0.0,0.0,0.0
169,7.579511323601977,-0.19671009856606658,-2.037847988593933,0.0,0.0,0.0,0.0,0.0
170,7.567117914609561,-0.2992327196677331,-2.0626222669884484,0.0,0.0,0.0,0.0,0.0
171,7.549568497747034,-0.40292850249289835,-2.084767301069917,0.0,0.0,0.0,0.0,0.0
172,7.526807718991773,-0.5076649420131194,-2.1042419934901764,0.0,0.0,0.0,0.0,0.0
173,7.498786899400162,-0.6133075711007965,-2.121008967330413,0.0,0.0,0.0,0.0,0.0
174,7.465464128538326,-0.7197201479614382,-2.135034621648063,0.0,0.0,0.0,0.0,0.0
175,7.426804348474006,-0.8267648462098871,-2.1462891816764635,0.0,0.0,0.0,0.0,0.0
176,7.382779428204171,-0.9343024473213626,-2.1547467436053283,0.0,0.0,0.0,0.0,0.0
177,7.333368228406344,-1.042192535184662,-2.1603853138778013,0.0,0.0,0.0,0.0,0.0
178,7.278556656415455,-1.1502936924819598,-2.163186842947641,0.0,0.0,0.0,0.0,0.0
179,7.218337711341854,-1.258463698616937,-2.1631372534479514,0.0,0.0,0.0,0.0,0.0
180,7.152711519260013,-1.3665597289107574,-2.1602264627308103,0.0,0.0,0.0,0.0,0.0
181,7.081685358411644,-1.4744385547836159,-2.154448399745151,0.0,0.0,0.0,0.0,0.0
182,7.0052736743809945,-1.581956744638109,-2.1458010162282846,0.0,0.0,0.0,0.0,0.0
183,6.923498085214346,-1.6889708651596451,-2.1342862921945303,0.0,0.0,0.0,0.0,0.0
184,6.836387376470045,-1.7953376827485357,-2.1199102357125317,0.0,0.0,0.0,0.0,0.0
185,6.743977486199547,-1.9009143647981492,-2.10268287697093,0.0,0.0,0.0,0.0,0.0
186,6.646311479874388,-2.005558680533684,-2.0826182566401976,0.0,0.0,0.0,0.0,0.0
187,6.543439515288111,-2.109129201126766,-2.0597344085465314,0.0,0.0,0.0,0.0,0.0
188,6.435418797476485,-2.2114854988020327,-2.034053336681777,0.0,0.0,0.0,0.0,0.0
189,6.322313523713497,-2.312488344653242,-2.005600986581415,0.0,0.0,0.0,0.0,0.0
190,6.204194818654631,-2.4119999048883214,-1.9744072111106339,0.0,0.0,0.0,0.0,0.0
191,6.081140659713007,-2.5098839352248774,-1.9405057307064617,0.0,0.0,0.0,0.0,0.0
192,5.9532357927677,-2.606005973160405,-1.9039340881317903,0.0,0.0,0.0,0.0,0.0
193,5.820571638317387,-2.700233527844266,-1.8647335978049506,0.0,0.0,0.0,0.0,0.0
194,5.683246188205991,-2.792436267282007,-1.822949289776186,0.0,0.0,0.0,0.0,0.0
195,5.541363893060309,-2.882486202606338,-1.7786298484299619,0.0,0.0,0.0,0.0,0.0
196,5.3950355405929065,-2.970257869153122,-1.7318275459995813,0.0,0.0,0.0,0.0,0.0
197,5.244378124936469,-3.0556285040853437,-1.682598170987922,0.0,0.0,0.0,0.0,0.0
198,5.089514707188462,-3.1384782203128916,-1.631000951595329,0.0,0.0,0.0,0.0,0.0
199,4.930574267357623,-3.21869017646112,-1.577098474262842,0.0,0.0,0.0,0.0,0.0
200,4.767691547915833,-3.2961507426468364,-1.5209565974458468,0.0,0.0,0.0,0.0,0.0
201,4.601006889170884,-3.3707496618262938,-1.462644360739982,0.0,0.0,0.0,0.0,0.0
202,4.430666056687391,-3.4423802064859115,-1.402233889487827,0.0,0.0,0.0,0.0,0.0
203,4.2568200609942135,-3.5109393304531507,-1.339800295001234,0.0,0.0,0.0,0.0,0.0
204,4.0796249698278455,-3.576327815611851,-1.2754215705404186,0.0,0.0,0.0,0.0,0.0
205,3.899241713171787,-3.638450413313471,-1.209178483196997,0.0,0.0,0.0,0.0,0.0
206,3.715835881362182,-3.6972159802832483,-1.141154461833929,0.0,0.0,0.0,0.0,0.0
207,3.5295775165397836,-3.7525376088281006,-1.0714354812409226,0.0,0.0,0.0,0.0,0.0
208,3.3406408977378543,-3.8043327511610663,-1.0001099426692963,0.0,0.0,0.0,0.0,0.0
209,3.1492043199046886,-3.852523337665482,-0.9272685509153953,0.0,0.0,0.0,0.0,0.0
210,2.9554498671678706,-3.8970358889306858,-0.8530041881265249,0.0,0.0,0.0,0.0,0.0
211,2.759563180655862,-3.9378016213997684,-0.7774117845081363,0.0,0.0,0.0,0.0,0.0
212,2.5617332212000568,-3.974756546479029,-0.7005881861153007,0.0,0.0,0.0,0.0,0.0
213,2.3621520272477117,-4.007841562968008,-0.6226320199156639,0.0,0.0,0.0,0.0,0.0
214,2.1610144683232013,-4.037002542678424,-0.5436435563150364,0.0,0.0,0.0,0.0,0.0
215,1.9585179943811204,-4.062190409120005,-0.4637245693402683,0.0,0.0,0.0,0.0,0.0
216,1.7548623814008149,-4.083361209141007,-0.38297819467748606,0.0,0.0,0.0,0.0,0.0
217,1.5502494735771224,-4.100476177421235,-0.30150878576671636,0.0,0.0,0.0,0.0,0.0
218,1.3448829224671224,-4.113501793725421,-0.21942176815681066,0.0,0.0,0.0,0.0,0.0
219,1.138967923456955,-4.122409832835162,-0.13682349232696192,0.0,0.0,0.0,0.0,0.0
220,0.9327109499165243,-4.127177407087933,-0.053821085183286155,0.0,0.0,0.0,0.0,0.0
221,0.7263194854134281,-4.127787001462195,0.029477699559079196,0.0,0.0,0.0,0.0,0.0
222,0.5200017543600294,-4.1242265011581445,0.11296463189643678,0.0,0.0,0.0,0.0,0.0
223,0.31396645146995605,-4.116489211634329,0.19653115674625246,0.0,0.0,0.0,0.0,0.0
224,0.10842247040198044,-4.104573871071002,0.2800685456319485,0.0,0.0,0.0,0.0,0.0
225,-0.0964213680295116,-4.088484655241833,0.3634680486277818,0.0,0.0,0.0,0.0,0.0
226,-0.300356587697632,-4.068231174786367,0.446621046348542,0.0,0.0,0.0,0.0,0.0
227,-0.5031753286798799,-4.043828464886358,0.5294192017687417,0.0,0.0,0.0,0.0,0.0
228,-0.7046706180691239,-4.015296967359886,0.6117546116561101,0.0,0.0,0.0,0.0,0.0
229,-0.904636639700236,-3.982662505197928,0.6935199574048432,0.0,0.0,0.0,0.0,0.0
230,-1.1028690024153993,-3.9459562495787055,0.774608655054914,0.0,0.0,0.0,0.0,0.0
231,-1.2991650064929279,-3.905214679405864,0.8549150042847986,0.0,0.0,0.0,0.0,0.0
232,-1.4933239078672893,-3.8604795334270827,0.9343343361665316,0.0,0.0,0.0,0.0,0.0
233,-1.685147179770965,-3.811797755000219,1.0127631594737494,0.0,0.0,0.0,0.0,0.0
234,-1.8744387714323607,-3.759221429584576,1.0900993053353423,0.0,0.0,0.0,0.0,0.0
235,-2.0610053634682224,-3.7028077150451093,1.1662420700297822,0.0,0.0,0.0,0.0,0.0
236,-2.2446566196136395,-3.6426187648676205,1.2410923557178097,0.0,0.0,0.0,0.0,0.0
237,-2.425205434437795,-3.5787216443930157,1.3145528089140297,0.0,0.0,0.0,0.0,0.0
238,-2.602468176699309,-3.5111882401886283,1.3865279565012265,0.0,0.0,0.0,0.0,0.0
239,-2.7762649280012823,-3.440095162684244,1.4569243390947269,0.0,0.0,0.0,0.0,0.0
240,-2.946419716412553,-3.365523642210129,1.5256506415677928,0.0,0.0,0.0,0.0,0.0
241,-3.112760744728922,-3.287559418583625,1.5926178205531487,0.0,0.0,0.0,0.0,0.0
242,-3.275120613055712,-3.2062926244000107,1.6577392287400396,0.0,0.0,0.0,0.0,0.0
243,-3.4333365354008403,-3.121817662192324,1.7209307357906753,0.0,0.0,0.0,0.0,0.0
244,-3.5872505499761855,-3.0342330756334652,1.7821108457048034,0.0,0.0,0.0,0.0,0.0
245,-3.7367097229139534,-2.9436414149622983,1.8412008104661894,0.0,0.0,0.0,0.0,0.0
246,-3.8815663451138067,-2.850149096823798,1.8981247398099783,0.0,0.0,0.0,0.0,0.0
247,-4.021678121946529,-2.753866258721019,1.9528097069555246,0.0,0.0,0.0,0.0,0.0
248,-4.156908355549794,-2.65490660828445,2.0051858501549154,0.0,0.0,0.0,0.0,0.0
249,-4.287126119462302,-2.5533872675715195,2.0551864699134375,0.0,0.0,0.0,0.0,0.0
250,-4.41220642535318,-2.4494286126161926,2.102748121744278,0.0,0.0,0.0,0.0,0.0
251,-4.532030381614817,-2.3431541084552263,2.147810704326181,0.0,0.0,0.0,0.0,0.0
252,-4.64648534359882,-2.2346901398640497,2.190317542939278,0.0,0.0,0.0,0.0,0.0
253,-4.755465055286407,-2.124165838041401,2.23021546806097,0.0,0.0,0.0,0.0,0.0
254,-4.858869782196874,-2.0117129034875094,2.267454889010677,0.0,0.0,0.0,0.0,0.0
255,-4.956606435350025,-1.897465425325961,2.3019898625392674,0.0,0.0,0.0,0.0,0.0
256,-5.048588686111058,-1.781559697324552,2.3337781562661357,0.0,0.0,0.0,0.0,0.0
257,-5.134737071759387,-1.664134030874979,2.362781306874245,0.0,0.0,0.0,0.0,0.0
258,-5.214979091635952,-1.5453285651955198,2.3889646729808978,0.0,0.0,0.0,0.0,0.0
259,-5.289249293736749,-1.4252850750248942,2.412297482609496,0.0,0.0,0.0,0.0,0.0
260,-5.357489351634033,-1.3041467760789245,2.4327528751953,0.0,0.0,0.0,0.0,0.0
261,-5.419648131620142,-1.1820581285447682,2.450307938065892,0.0,0.0,0.0,0.0,0.0
262,-5.475681749982721,-1.0591646388903881,2.4649437373449183,0.0,0.0,0.0,0.0,0.0
263,-5.5255536203341435,-0.9356126602691817,2.4766453432355973,0.0,0.0,0.0,0.0,0.0
264,-5.569234490931936,-0.8115491918016455,2.4854018496484693,0.0,0.0,0.0,0.0,0.0
265,-5.606702471941073,-0.6871216770176882,2.491206388145864,0.0,0.0,0.0,0.0,0.0
266,-5.637943052603372,-0.5624778017442187,2.4940561361836675,0.0,0.0,0.0,0.0,0.0
267,-5.66294910829331,-0.4377652917234274,2.4939523196390274,0.0,0.0,0.0,0.0,0.0
268,-5.681720897454009,-0.31313171024765696,2.490900209620785,0.0,0.0,0.0,0.0,0.0
269,-5.694266048421316,-0.18872425609660087,2.4849091135674994,0.0,0.0,0.0,0.0,0.0
270,-5.700599536158239,-0.06468956206211351,2.47599236064607,0.0,0.0,0.0,0.0,0.0
271,-5.700743648936269,0.05882650565479974,2.4641672814720375,0.0,0.0,0.0,0.0,0.0
272,-5.694727945014234,0.18167904689167036,2.4494551821807,0.0,0.0,0.0,0.0,0.0
273,-5.682589199379536,0.3037243255353048,2.4318813128862224,0.0,0.0,0.0,0.0,0.0
274,-5.664371340630594,0.42481996581615844,2.4114748305738454,0.0,0.0,0.0,0.0,0.0
275,-5.640125378093259,0.5448251466091834,2.3882687564782383,0.0,0.0,0.0,0.0,0.0
276,-5.609909319277764,0.6636007934670056,2.36229992800886,0.0,0.0,0.0,0.0,0.0
277,-5.573788077796303,0.7810097681144952,2.3336089452908864,0.0,0.0,0.0,0.0,0.0
278,-5.531833371874989,0.8969170551373087,2.302240112397987,0.0,0.0,0.0,0.0,0.0
279,-5.484123613606998,1.0111899456010933,2.268241373360699,0.0,0.0,0.0,0.0,0.0
280,-5.430743789106886,1.123698217342423,2.2316642430415676,0.0,0.0,0.0,0.0,0.0
281,-5.371785329738888,1.2343143116771604,2.19256373297556,0.0,0.0,0.0,0.0,0.0
