t,dim_1,dim_2,dim_3,dim_4
232,53.613792033787405,7.674190362716176,0.2286188127867882,-0.09843102520008963
233,54.38233775700816,7.69656008741888,0.2571197916043211,-0.09843103125467915
234,55.15326295652781,7.721779910273909,0.29374312915713807,-0.09843103737736636
235,55.926893255451034,7.750662067111291,0.336743380906953,-0.09843104357971777
236,56.703626770104385,7.783844249471505,0.3841313341132886,-0.09843104987044404
237,57.48391544143056,7.821765227632566,0.433124169582984,-0.09843105625444933
238,58.26824117793696,7.864585489501522,0.48152022900659985,-0.0984310627322765
239,59.05709091870247,7.912245357695747,0.5274190921270118,-0.0984310693016337
240,59.85093614322559,7.964495112322127,0.5690452749240168,-0.09843107595688826
241,60.650214475382896,8.02090748522182,0.6058365428505983,-0.09843108269064856
242,61.455318001078396,8.080998984916562,0.6375957965873962,-0.09843108949502773
243,62.2665894728072,8.144266410007425,0.6640340752753533,-0.09843109636176003
244,63.08431987951018,8.21017766288184,0.6851340042261818,-0.09843110328223056
245,63.90874691008182,8.278198908672174,0.70088147088195,-0.09843111024797421
246,64.74005480228824,8.347794901176163,0.7108439873453536,-0.09843111725010445
247,65.57837210566001,8.418387145441155,0.7142945049095596,-0.09843112427883811
248,66.42376588824189,8.489324441357448,0.7109843529314617,-0.09843113132337414
249,67.27623685124954,8.559930721811039,0.7018499296125698,-0.09843113837351251
250,68.13572276880839,8.629623559805623,0.6878960122111546,-0.09843114542085206
251,69.00210820195,8.697921005795724,0.6701258293114936,-0.09843115245837039
252,69.87523452529621,8.764441433579421,0.6488840701934682,-0.09843115948052915
253,70.75490668603095,8.828837685194198,0.6244929930794502,-0.09843116648174403
254,71.64089651536153,8.890794828958649,0.5979711246921903,-0.09843117345789128
255,72.53294945161078,8.95009978555697,0.5705577297062885,-0.09843118040639597
256,73.43079581559266,9.006663402424525,0.5437840371293509,-0.0984311873271352
257,74.33416467334615,9.060549649747387,0.5190556029350848,-0.09843119422221086
258,75.24279851396813,9.11196305333319,0.49804584387016504,-0.09843120109620974
259,76.15646864429115,9.161275480881029,0.48194292366653135,-0.09843120795618693
260,77.07498950198158,9.208977616355764,0.4711080633025929,-0.09843121481034568
261,77.99822639902943,9.255596265729935,0.46569239291273534,-0.09843122166722962
262,78.92609808140965,9.30167334812626,0.4654910703063687,-0.09843122853544825
263,79.85857646430941,9.347730298433513,0.4695624112658511,-0.0984312354226836
264,80.79568089954579,9.394194382948017,0.47680735776106614,-0.0984312423348419
265,81.7374679706123,9.441382961958578,0.4871423799422831,-0.09843124927671369
266,82.68402557393512,9.489605043108904,0.5010754469501243,-0.09843125625371263
267,83.63547504959834,9.539220430992442,0.5185323099901309,-0.09843126327163029
268,84.59197334491296,9.59058150555732,0.5380138980164721,-0.09843127033519
269,85.5537051566745,9.643890739196818,0.5572713337951223,-0.09843127744574486
270,86.5208641793256,9.699125716651025,0.5744930304028999,-0.09843128460146071
271,87.49363280982563,9.756082863840552,0.5884828540240947,-0.09843129179798553
272,88.47216710599264,9.814438993283483,0.5991236728871685,-0.09843129902990262
273,89.45659021888146,9.873859204535313,0.606771950798795,-0.09843130629216457
274,90.44699359410494,9.934044243518512,0.6116296324992744,-0.09843131358016323
275,91.44343976072017,9.994715050703403,0.6135571860337803,-0.09843132088939491
276,92.44596264632307,10.055578613222895,0.612286575722195,-0.0984313282149163
277,93.45456553534903,10.116315114669906,0.6077768495386022,-0.09843133555156008
278,94.46921952509328,10.176600643536814,0.5998088271736157,-0.0984313428940312
279,95.48986222875816,10.236089370090468,0.5882735347332809,-0.09843135023661616
280,96.51639612969802,10.294424567215167,0.5737588906363985,-0.09843135757398613
281,97.54869097773957,10.35130829968408,0.557382183832328,-0.09843136490221863
282,98.58659231479699,10.406554361296308,0.5402341649841124,-0.09843137221926322
283,99.62993251485689,10.460085621153889,0.5222308771857369,-0.09843137952407391
284,100.678535820066,10.511816552801116,0.5009572405535314,-0.09843138681371837
285,101.73220584991661,10.561420121388922,0.4725184563302709,-0.09843139407987701
286,102.79069404337989,10.60817981209047,0.433125151231582,-0.09843140130799402
287,103.85366124050617,10.651000172706627,0.3795491239419976,-0.09843140847786763
288,104.92064259824004,10.688462930550106,0.3103756639067446,-0.0984314155652845
289,105.99102436466302,10.719008342326292,0.22571808410965247,-0.09843142254536422
290,107.06403738493623,10.741087996001978,0.12593309057327937,-0.09843142939356428
291,108.13875944667927,10.753189150096961,0.011891072413024794,-0.0984314360862928
292,109.2141214129025,10.753886102233304,-0.11546452757141586,-0.09843144260156035
293,110.28891629711217,10.741847494152365,-0.25521009301216463,-0.09843144891874113
294,111.36180859455071,10.715834329122838,-0.4055973017018425,-0.09843145501925284
295,112.43134763980262,10.674782442784657,-0.564182236890329,-0.098431460887995
296,113.49598857330498,10.617872062333053,-0.7279203940936368,-0.09843146651415927
297,114.55411977536772,10.544587865828428,-0.894094235192893,-0.09843147189188774
298,115.60409169097221,10.454686284642897,-1.0600515181438306,-0.09843147701920651
299,116.64424366036496,10.348188974759935,-1.2229146836843034,-0.09843148189890606
300,117.67293158306899,10.22540534790954,-1.380290407827372,-0.09843148653783718
301,118.68855426687146,10.086884147991583,-1.5289937735584098,-0.09843149094712705
302,119.6895813103253,9.933492611201368,-1.666190595360097,-0.09843149514321682
303,120.67458321384102,9.766381392147832,-1.7908206979348276,-0.0984314991455443
304,121.64225084399835,9.586807162848718,-1.902789178489697,-0.09843150297436923
305,122.59140121031788,9.396036085357077,-2.001827368767434,-0.0984315066500383
306,123.52097927620339,9.195361188874763,-2.087740774014285,-0.09843151019354213
307,124.43006028424776,8.98609495202218,-2.1612408025819034,-0.09843151362540793
308,125.31784716988135,8.769478712326041,-2.222960156117169,-0.09843151696487268
309,126.18366383324792,8.546690537442979,-2.2735663396762917,-0.09843152023037827
310,127.02694864827978,8.318841744363846,-2.314182229011979,-0.0984315234387999
