t,μ_1,μ_2,μ_3,μ_4,μ_5,μ_6,σ2_1,σ2_2,σ2_3,σ2_4,σ2_5,σ2_6
1097,-8826.345695553013,-1107.2896963790572,-66.33430428579483,-2.2987921377602265,-0.056498860087490325,-0.0010809197537687571,0.014249717038791219,0.02103590923856607,0.12156404689198011,0.01073331171607188,1.3889444265032703e-5,6.903755171866927e-8
1098,-8937.406720081284,-1113.9346301886796,-66.53128464364549,-2.3044474226841247,-0.05660691884637613,-0.0010837059900294075,0.014249717038791226,0.021035909238433008,0.12156404641247291,0.010733119541197343,1.3893776977169216e-5,6.903738040292571e-8
1099,-9049.133223835384,-1120.599290328381,-66.7332704797231,-2.3101135274636486,-0.05671525679486658,-0.0010864955196012757,0.01424971703879123,0.021035909238301526,0.12156404593873733,0.01073292965378749,1.3898150277587842e-5,6.903719702430279e-8
1100,-9161.52720447509,-1127.2841774003723,-66.94045770380951,-2.31579048002902,-0.056823874257593096,-0.001089288286124174,0.01424971703879123,0.021035909238171682,0.12156404547109223,0.010732742181250771,1.3902564030282576e-5,6.903700133771345e-8
1101,-9274.590710704682,-1133.9898115977544,-67.15229492759065,-2.321478308338248,-0.056932771554429405,-0.001092084233667735,0.01424971703879124,0.021035909238043618,0.12156404500985923,0.01073255725209646,1.3907018097290887e-5,6.903679309911093e-8
1102,-9388.325840490175,-1140.7166579747102,-67.36872528387718,-2.3271770403860708,-0.05704194900024926,-0.0010948833066577043,0.014249717038791238,0.021035909237917396,0.12156404455536297,0.010732374995927824,1.3911512338678557e-5,6.903657206559359e-8
1103,-9502.734738016807,-1147.465175898973,-67.59064205880395,-2.3328867041971146,-0.057151406905051064,-0.00109768544980284,0.014249717038791236,0.021035909237793124,0.12156404410793062,0.010732195543435621,1.3916046612525341e-5,6.9036337995511e-8
1104,-9617.819597873095,-1154.235914066961,-67.81978356399793,-2.3386073278206134,-0.05726114557411845,-0.001100490608022309,0.014249717038791236,0.021035909237670892,0.121564043667892,0.01073201902639136,1.3920620774910258e-5,6.903609064857111e-8
1105,-9733.582678207722,-1161.0295950065154,-68.05832673248997,-2.344338939337353,-0.05737116530820697,-0.0011032987263707027,0.014249717038791257,0.02103590923755081,0.12156404323557982,0.010731845577640396,1.3925234679896921e-5,6.903582978594805e-8
1106,-9850.026320306302,-1167.8471589391397,-68.3079944644211,-2.3500815668539894,-0.05748146640413568,-0.0011061097499019386,0.014249717038791257,0.021035909237432975,0.12156404281132917,0.010731675331095052,1.3929888179518802e-5,6.903555517039096e-8
1107,-9967.152968092783,-1174.6897183764618,-68.56952388177096,-2.3558352385003603,-0.05759204915484206,-0.0011089236235047799,0.014249717038791276,0.021035909237317487,0.12156404239547793,0.010731508421727518,1.3934581123764551e-5,6.903526656633383e-8
1108,-10084.965180428755,-1181.5584595423409,-68.84292343661346,-2.3615999824413287,-0.057702913849394806,-0.0011117402917552041,0.014249717038791299,0.021035909237204442,0.12156404198836669,0.010731344985562831,1.3939313360563492e-5,6.903496374000636e-8
1109,-10203.46563484109,-1188.4545695058428,-69.12820763994038,-2.367375826866113,-0.057814060773368106,-0.001114559698704109,0.014249717038791295,0.021035909237093836,0.12156404159033839,0.010731185159671572,1.3944084735770793e-5,6.903464645954581e-8
1110,-10322.657127632678,-1195.3792367875537,-69.42524683116979,-2.373162799993477,-0.057925490208539245,-0.0011173817877207005,0.014249717038791295,0.021035909236985856,0.1215640412017389,0.01073102908216259,1.3948895093152919e-5,6.903431449510933e-8
1111,-10442.542573313724,-1202.3336369418766,-69.73364571635294,-2.378960930069127,-0.058037202432588204,-0.0011202065012943633,0.014249717038791312,0.021035909236880566,0.12156404082291629,0.010730876892175601,1.3953744274373056e-5,6.903396761898803e-8
1112,-10563.125001971031,-1209.3189059940678,-70.05299599794233,-2.384770245368368,-0.05814919771929584,-0.001123033780877855,0.014249717038791328,0.02103590923677813,0.12156404045422163,0.010730728729873617,1.395863211897642e-5,6.903360560572084e-8
1113,-10684.40755525129,-1216.3361391400038,-70.38202163423497,-2.3905907741979275,-0.05826147633830211,-0.0011258635667046658,0.014249717038791337,0.02103590923667852,0.12156404009600806,0.010730584736435447,1.3963558464375801e-5,6.903322823221073e-8
1114,-10806.393477940364,-1223.3863039717257,-70.7172977696664,-2.3964225448892953,-0.058374038554543296,-0.001128695797633765,0.014249717038791356,0.021035909236581954,0.12156403974863168,0.010730445054047888,1.3968523145836952e-5,6.903283527784068e-8
1115,-10929.086094465394,-1230.4700255954083,-71.05388692326355,-2.402265585807646,-0.058486884627866706,-0.0011315304110378803,0.01424971703879135,0.021035909236488445,0.12156403941245071,0.010730309825897982,1.3973525996464188e-5,6.903242652459097e-8
1116,-11052.488767074623,-1237.5874353691167,-71.38729187582942,-2.4081199253516465,-0.05860001481187402,-0.0011343673427461553,0.014249717038791363,0.02103590923639823,0.12156403908782626,0.010730179196165066,1.3978566847185858e-5,6.903200175715782e-8
1117,-11176.60484866424,-1244.738214929055,-71.71420681551966,-2.41398559195627,-0.05871342935323003,-0.00113720652707863,0.014249717038791361,0.02103590923631129,0.12156403877512142,0.01073005331001285,1.3983645526740043e-5,6.903156076307202e-8
1118,-11301.437643762347,-1251.9217153306727,-72.03188241463407,-2.4198626140803317,-0.05882712849090885,-0.0011400478969170011,0.014249717038791382,0.02103590923622771,0.12156403847470193,0.010729932313581178,1.3988761861660084e-5,6.903110333281948e-8
1119,-11426.990378257493,-1259.137012696842,-72.3371370364992,-2.425751020215888,-0.058941112455707864,-0.001142891383855824,0.01424971703879137,0.021035909236147628,0.12156403818693602,0.01072981635397795,1.399391567626042e-5,6.903062925996169e-8
1120,-11553.2661697447,-1266.3828649867448,-72.62659508651224,-2.431650838875893,-0.05905538146917617,-0.0011457369183702525,0.01424971703879137,0.02103590923607115,0.12156403791219435,0.01072970557927075,1.3999106792622269e-5,6.903013834125807e-8
1121,-11680.26799473942,-1273.6576925998913,-72.89842570864893,-2.4375620986051403,-0.05916993574343654,-0.0011485844300634597,0.014249717038791385,0.021035909235998376,0.12156403765084961,0.010729600138478419,1.4004335030579471e-5,6.90296303767885e-8
1122,-11807.998662637912,-1280.9597328503398,-73.15334313972669,-2.443484827966982,-0.05928477548076274,-0.001151433847935736,0.01424971703879138,0.02103590923592942,0.12156403740327734,0.010729500181562556,1.4009600207704451e-5,6.902910517007707e-8
1123,-11936.460810134962,-1288.2872944765302,-73.3928149878549,-2.449419055545283,-0.05939990087382372,-0.0011542851006797214,0.014249717038791403,0.02103590923586444,0.12156403716985509,0.010729405859418891,1.4014902139294123e-5,6.902856252821659e-8
1124,-12065.656912144414,-1295.6388329775934,-73.61823817291939,-2.4553648099423633,-0.0595153121052386,-0.0011571381169418133,0.014249717038791439,0.021035909235803462,0.12156403695096282,0.01072931732386856,1.4020240638355962e-5,6.902800226199404e-8
1125,-12195.58929611146,-1303.0129435448582,-73.83137278901856,-2.461322119768307,-0.05963100934789951,-0.0011599928255630761,0.01424971703879146,0.0210359092357466,0.12156403674698285,0.010729234727649277,1.4025615515594201e-5,6.902742418601697e-8
1126,-12326.260157801999,-1310.408397379306,-74.0341191231635,-2.4672910136514528,-0.059746992765964964,-0.00116284915580499,0.014249717038791472,0.021035909235693998,0.12156403655829946,0.010729158224406373,1.4031026579395995e-5,6.902682811884065e-8
1127,-12457.671579603533,-1317.8241557105644,-74.22865522068678,-2.4732715202371107,-0.059863262514610716,-0.0011657070375441403,0.014249717038791493,0.021035909235645706,0.12156403638529936,0.010729087968683743,1.403647363581781e-5,6.902621388309616e-8
1128,-12589.825550916566,-1325.2593975731093,-74.41754598398423,-2.479263668177828,-0.059979818740870675,-0.0011685664014250776,0.014249717038791498,0.02103590923560189,0.12156403622837168,0.010729024115914743,1.4041956488571728e-5,6.902558130561935e-8
1129,-12722.72399186699,-1332.7135584918701,-74.6029792897118,-2.4852674861337407,-0.06009666158336101,-0.001171427178983243,0.01424971703879151,0.021035909235562585,0.12156403608790735,0.01072896682241283,1.4047474939012e-5,6.902493021758056e-8
1130,-12856.368777076881,-1340.1862927795187,-74.78654183193879,-2.491283002781568,-0.060213791173546784,-0.0011742893027252034,0.01424971703879153,0.02103590923552798,0.12156403596429995,0.010728916245362267,1.405302878612174e-5,6.902426045461546e-8
1131,-12990.761754530768,-1347.6774134183174,-74.96963120813244,-2.497310246803253,-0.06033120763545266,-0.0011771527061778925,0.014249717038791548,0.02103590923549817,0.12156403585794484,0.010728872542808616,1.4058617826499652e-5,6.902357185695643e-8
1132,-13125.904760499187,-1355.1868731504778,-75.15307656889112,-2.5033492468953935,-0.06044891108665649,-0.0011800173239276737,0.014249717038791555,0.021035909235473216,0.12156403576923953,0.010728835873649135,1.4064241854346876e-5,6.902286426956512e-8
1133,-13261.799630672987,-1362.7147076334368,-75.33680511520866,-2.5094000317635348,-0.06056690163779542,-0.0011828830916235237,0.014249717038791562,0.021035909235453305,0.1215640356985838,0.010728806397623088,1.4069900661454007e-5,6.902213754226545e-8
1134,-13398.448203944401,-1370.2609452449642,-75.51949253550767,-2.515462630121785,-0.060685179393240085,-0.001185749945978752,0.014249717038791597,0.021035909235438528,0.1215640356463796,0.010728784275301906,1.4075594037188053e-5,6.902139152987785e-8
1135,-13535.85231542801,-1377.8254819312679,-75.70001206754276,-2.521537070702387,-0.06080374445051843,-0.0011886178247944724,0.014249717038791609,0.021035909235428897,0.12156403561303049,0.01072876966807932,1.408132176847993e-5,6.902062609235416e-8
1136,-13674.013784189381,-1385.4081009629176,-75.87773481347155,-2.5276233822431116,-0.06092259690081059,-0.0011914866669810317,0.014249717038791628,0.021035909235424626,0.12156403559894234,0.010728762738161184,1.4087083639811512e-5,6.90198410949131e-8
1137,-13812.93440448304,-1393.0085227206694,-76.0517442806638,-2.5337215934951076,-0.061041736828241766,-0.001194356412628089,0.014249717038791639,0.0210359092354258,0.12156403560452322,0.010728763648555462,1.4092879433203484e-5,6.9019036408177e-8
1138,-13952.615938016403,-1400.6263759362087,-76.22119882742484,-2.5398317332203595,-0.061161164310754704,-0.0011972270030595356,0.014249717038791652,0.02103590923543262,0.12156403563018285,0.010728772563061857,1.4098708928202669e-5,6.901821190830935e-8
1139,-14093.06010516415,-1408.2612051770848,-76.38555965160836,-2.54595383018702,-0.061280879419360605,-0.0012000983808966833,0.014249717038791687,0.02103590923544509,0.12156403567633293,0.010728789646261524,1.4104571901870244e-5,6.901736747715289e-8
1140,-14234.268578061627,-1415.912501130778,-76.54488645636486,-2.5520879131688785,-0.06140088221832487,-0.0012029704901451116,0.0142497170387917,0.02103590923546331,0.12156403574338713,0.010728815063506477,1.4110468128769426e-5,6.90165030023682e-8
1141,-14376.242978213812,-1423.579760455072,-76.70022576343882,-2.558234010950411,-0.06152117276542085,-0.001205843276310784,0.014249717038791705,0.021035909235487406,0.12156403583176105,0.010728848980909022,1.4116397380953711e-5,6.901561837757413e-8
1142,-14518.984882019982,-1431.2625844602833,-76.85345344697964,-2.564392152310652,-0.061641751112400806,-0.0012087166864645233,0.01424971703879173,0.021035909235517566,0.12156403594187223,0.01072889156533101,1.4122359427955138e-5,6.901471350248798e-8
1143,-14662.49583539172,-1438.9607620443921,-77.00642560694197,-2.5705623660409285,-0.06176261730528386,-0.0012115906692924446,0.014249717038791753,0.021035909235553873,0.12156403607414003,0.010728942984372991,1.4128354036772876e-5,6.901378828306717e-8
1144,-14806.77737241148,-1446.6742677154487,-77.16090428674006,-2.576744680925217,-0.0618837713847493,-0.0012144651751430356,0.014249717038791772,0.021035909235596412,0.12156403622898536,0.010729003406363267,1.4134380971861836e-5,6.901284263165118e-8
1145,-14951.831033422839,-1454.4032521859594,-77.31869512746196,-2.582939125751707,-0.06200521338667694,-0.0012173401560083442,0.014249717038791798,0.021035909235645384,0.12156403640683137,0.010729073000346763,1.4140439995121436e-5,6.901187646710447e-8
1146,-15097.65838286849,-1462.1480467327187,-77.48170443987168,-2.5891457293137305,-0.062126943342581155,-0.0012202155655160428,0.014249717038791824,0.021035909235700874,0.1215640366081027,0.010729151936073888,1.4146530865884817e-5,6.901088971496063e-8
1147,-15244.261027851224,-1469.9091732636366,-77.65215775166718,-2.595364520396172,-0.062248961279894634,-0.0012230913588465748,0.014249717038791836,0.02103590923576288,0.12156403683322548,0.01072924038398916,1.4152653340907912e-5,6.900988230756643e-8
1148,-15391.640638789122,-1477.6873762397863,-77.83210544153472,-2.601595527784794,-0.06237126722289358,-0.001225967492667538,0.014249717038791866,0.021035909235831703,0.1215640370826281,0.010729338515219705,1.4158807174358905e-5,6.900885418422728e-8
1149,-15539.798970800488,-1485.4836051602713,-78.02263855394409,-2.607838780267791,-0.062493861192953186,-0.001228843924997814,0.014249717038791892,0.021035909235907393,0.12156403735674036,0.010729446501563926,1.4164992117808118e-5,6.90078052913534e-8
1150,-15688.737879411477,-1493.2989186285013,-78.22464339615121,-2.614094306635128,-0.06261674320867877,-0.0012317206150452252,0.014249717038791928,0.021035909235990052,0.12156403765599352,0.0107295645154795,1.4171207920217392e-5,6.900673558260616e-8
1151,-15838.459330433352,-1501.1344638791625,-78.43829108375067,-2.6203621356698936,-0.06273991328624327,-0.0012345975230486138,0.014249717038791937,0.02103590923607974,0.12156403798082056,0.010729692730071844,1.4177454327930654e-5,6.900564501904636e-8
1152,-15988.96540526488,-1508.9914052583463,-78.66305043833952,-2.6266422961660334,-0.06286337143998605,-0.001237474610113346,0.014249717038791968,0.02103590923617667,0.12156403833165627,0.010729831319081999,1.4183731084663797e-5,6.90045335692815e-8
1153,-16140.258299077033,-1516.8708539945535,-78.89830895529052,-2.6329348169178015,-0.06298711768169078,-0.0012403518380291667,0.014249717038791979,0.021035909236280945,0.12156403870893673,0.010729980456874726,1.4190037931495511e-5,6.900340120961565e-8
1154,-16292.340315104075,-1524.773860065932,-79.1428676601626,-2.6392397267138628,-0.06311115202085393,-0.0012432291690952656,0.014249717038792015,0.021035909236392654,0.12156403911309971,0.01073014031842624,1.4196374606857818e-5,6.900224792419877e-8
1155,-16445.213855582122,-1532.7013535533547,-79.39503216145435,-2.645557054356782,-0.06323547446500473,-0.0012461065660023273,0.014249717038792043,0.021035909236511916,0.12156403954458415,0.010730311079311945,1.4202740846527323e-5,6.900107370517727e-8
1156,-16598.881407284116,-1540.6540950986573,-79.65258009123296,-2.6518868286447153,-0.0633600850186791,-0.001248983991683195,0.014249717038792065,0.02103590923663883,0.12156404000383088,0.010730492915694018,1.4209136383616097e-5,6.899987855284499e-8
1157,-16753.34552193651,-1548.6326231068986,-79.91329992589557,-2.65822907838504,-0.06348498368330485,-0.0012518614092226427,0.014249717038792093,0.021035909236773637,0.12156404049128208,0.01073068600430886,1.4215560948563551e-5,6.899866247579536e-8
1158,-16908.608794049764,-1556.6372548306488,-80.17624801083353,-2.6645838323868065,-0.06361017045760503,-0.001254738781804265,0.014249717038792126,0.021035909236916395,0.12156404100738112,0.010730890522454432,1.4222014269127838e-5,6.899742549107373e-8
1159,-17064.673845136283,-1564.6682131574748,-80.441764124595,-2.670951119455377,-0.06373564533653518,-0.0012576160726742343,0.014249717038792145,0.021035909237067156,0.12156404155257262,0.010731106647977443,1.4228496070378053e-5,6.899616762433072e-8
1160,-17221.543320697838,-1572.725754952914,-80.71045537440177,-2.6773309683981927,-0.06386140831169122,-0.0012604932451210397,0.014249717038792168,0.021035909237226095,0.12156404212730303,0.010731334559260473,1.4235006074686622e-5,6.899488890997629e-8
1161,-17379.21989495844,-1580.8101977935369,-80.98276054753171,-2.6837234080158723,-0.0639874593712553,-0.0012633702624211618,0.0142497170387922,0.021035909237393426,0.1215640427320199,0.0107315744352089,1.4241544001721582e-5,6.899358939133406e-8
1162,-17537.7062760927,-1588.9219031348796,-81.25825288127436,-2.6901284671209713,-0.0641137985005367,-0.0012662470878250284,0.014249717038792239,0.021035909237569192,0.12156404336717173,0.010731826455237702,1.42481095684395e-5,6.899226912079694e-8
1163,-17697.005206291145,-1597.061189756094,-81.53593110855465,-2.6965461745082604,-0.06424042568139535,-0.0012691236844714054,0.014249717038792263,0.021035909237753555,0.12156404403320871,0.010732090799258222,1.4254702489078746e-5,6.899092815998299e-8
1164,-17857.11945461486,-1605.2282763096198,-81.81548108271879,-2.702976558984799,-0.06436734089233917,-0.0012720000154015471,0.0142497170387923,0.021035909237946574,0.12156404473058188,0.010732367647664703,1.4261322475152754e-5,6.898956657989183e-8
1165,-18018.05181041582,-1613.4233500336663,-82.0970906206643,-2.7094196493459184,-0.06449454410844244,-0.0012748760434984924,0.014249717038792343,0.021035909238148444,0.12156404545974378,0.010732657181320725,1.4267969235443714e-5,6.898818446106231e-8
1166,-18179.805082711893,-1621.646616948085,-82.38107295002858,-2.7158754743919142,-0.06462203530102413,-0.0012777517314761424,0.01424971703879237,0.021035909238359247,0.12156404622114765,0.010732959581545524,1.4274642475996553e-5,6.898678189373007e-8
1167,-18342.38210268641,-1629.8983143958412,-82.66759241577901,-2.722344062915473,-0.06474981443805303,-0.0012806270418755491,0.014249717038792388,0.021035909238579075,0.12156404701524813,0.010733275030100239,1.4281341900113557e-5,6.898535897798652e-8
1168,-18505.785726081598,-1638.1786961544767,-82.95643144297566,-2.728825443700815,-0.06487788148402863,-0.0012835019370042579,0.014249717038792424,0.021035909238808107,0.12156404784250097,0.010733603709173891,1.428806720834851e-5,6.898391582393744e-8
1169,-18670.01883292757,-1646.4879942442017,-83.24704744281725,-2.7353196455393602,-0.06500623640030011,-0.001286376378936281,0.014249717038792452,0.02103590923904644,0.12156404870336274,0.010733945801369394,1.4294818098502009e-5,6.898245255186333e-8
1170,-18835.084323747735,-1654.8263864262472,-83.53932213246374,-2.741826697213323,-0.06513487914440312,-0.0012892503294589324,0.014249717038792494,0.02103590923929427,0.1215640495982912,0.010734301489689263,1.430159426561661e-5,6.898096929237955e-8
1171,-19000.98511624476,-1663.1940386338733,-83.83390631897386,-2.7483466275014017,-0.06526380966982574,-0.0012921237500869154,0.014249717038792539,0.021035909239551714,0.12156405052774501,0.010734670957521383,1.4308395401972451e-5,6.897946618659737e-8
1172,-19167.724147970683,-1671.5911818811521,-84.13149977800258,-2.7548794651730715,-0.06539302792682512,-0.0012949966020272478,0.014249717038792568,0.021035909239818757,0.12156405149218347,0.010735054388624479,1.431522119708321e-5,6.897794338628573e-8
1173,-19335.304383076073,-1680.018117160185,-84.43221472467782,-2.7614252389960408,-0.06552253386222615,-0.0012978688461319492,0.014249717038792612,0.021035909240095726,0.12156405249206736,0.010735451967113608,1.4322071337692467e-5,6.897640105403346e-8
1174,-19503.728816374274,-1688.4751566845446,-84.73515995197873,-2.767983977733595,-0.06565232741935038,-0.0013007404428897786,0.014249717038792659,0.021035909240382622,0.12156405352785775,0.01073586387744532,1.4328945507770174e-5,6.897483936341184e-8
1175,-19673.000469445706,-1696.9625235470612,-85.03933752468133,-2.774555710144617,-0.06578240853748521,-0.0013036113523835157,0.014249717038792704,0.02103590924067965,0.12156405460001689,0.010736290304402919,1.4335843388509781e-5,6.897325849913827e-8
1176,-19843.122381189365,-1705.48034104708,-85.34477725203573,-2.7811404649761835,-0.065912777152189,-0.0013064815342437692,0.014249717038792742,0.021035909240986837,0.12156405570900737,0.010736731433081435,1.4342764658325688e-5,6.897165865723994e-8
1177,-20014.09760297787,-1714.028735465407,-85.65165744971573,-2.787738270972112,-0.0660434331955723,-0.0013093509476817839,0.01424971703879278,0.02103590924130439,0.12156405685529302,0.010737187448872504,1.4349708992850693e-5,6.89700400452185e-8
1178,-20185.929199710863,-1722.6078509142465,-85.96005564412079,-2.794349156876026,-0.06617437659486973,-0.0013122195514580492,0.0142497170387928,0.021035909241632407,0.12156405803933802,0.01073765853744915,1.435667606493442e-5,6.89684028822152e-8
1179,-20358.620251082713,-1731.2178392586168,-86.27072014077541,-2.8009731514159,-0.06630560727362082,-0.0013150873038609528,0.014249717038792856,0.021035909241971032,0.12156405926160739,0.010738144884750396,1.436366554464161e-5,6.896674739917623e-8
1180,-20532.17385571568,-1739.858927194418,-86.58448471108201,-2.8076102833114516,-0.06643712515215867,-0.0013179541627070805,0.014249717038792903,0.021035909242320384,0.12156406052256667,0.01073864667696572,1.4370677099251036e-5,6.896507383901897e-8
1181,-20706.59313907248,-1748.5314247946612,-86.90227228657034,-2.8142605812688744,-0.06656893014631124,-0.001320820085305617,0.014249717038792947,0.021035909242680638,0.12156406182268216,0.010739164100519491,1.4377710393254856e-5,6.896338245679858e-8
1182,-20881.88126223311,-1757.2357344260324,-87.22427647883612,-2.820924073995304,-0.06670102216812665,-0.001323685028387908,0.014249717038792988,0.021035909243051855,0.12156406316242023,0.010739697342055108,1.4384765088358189e-5,6.896167351987536e-8
1183,-21058.04142748984,-1765.9722778161201,-87.55003974938131,-2.827600790184223,-0.06683340112626882,-0.001326548948088131,0.014249717038793023,0.021035909243434178,0.1215640645422483,0.010740246588419164,1.4391840843479227e-5,6.895994730808208e-8
1184,-21235.076877015836,-1774.7414309389198,-87.87955522809806,-2.834290758514424,-0.06696606692563223,-0.001329411799850293,0.014249717038793077,0.021035909243827755,0.12156406596263417,0.010740812026645369,1.4398937314749744e-5,6.895820411389245e-8
1185,-21412.990890548732,-1783.5435690813788,-88.21350262125705,-2.8409940076637654,-0.06709901946640315,-0.0013322735384220087,0.01424971703879313,0.021035909244232737,0.12156406742404567,0.010741393843938376,1.4406054155515991e-5,6.895644424258962e-8
1186,-21591.786788749203,-1792.3791355015085,-88.552649290176,-2.847710566290382,-0.067232258645575,-0.0013351341177722425,0.014249717038793184,0.021035909244649216,0.12156406892695132,0.010741992227657456,1.441319101633991e-5,6.895466801243512e-8
1187,-21771.467940441522,-1801.2486501937951,-88.8962456258704,-2.854440463048774,-0.06736578435570448,-0.0013379934910235877,0.014249717038793231,0.021035909245077332,0.12156407047181997,0.010742607365300133,1.4420347545001127e-5,6.895287575483886e-8
1188,-21952.03776270583,-1810.1525581918897,-89.2420992503534,-2.8611837265794646,-0.06749959648562094,-0.0013408516103931717,0.014249717038793297,0.0210359092455173,0.1215640720591207,0.01074323944448559,1.4427523386499064e-5,6.895106781452893e-8
1189,-22133.499706160743,-1819.0910852915606,-89.58711443653078,-2.867940385513401,-0.06763369491965013,-0.001343708427155643,0.014249717038793337,0.02103590924596908,0.12156407368932287,0.010743888652937855,1.44347181830555e-5,6.894924454972232e-8
1190,-22315.857228527948,-1828.0641477161628,-89.92756267807589,-2.8747104684900657,-0.06776807953679197,-0.0013465638916344122,0.014249717038793384,0.021035909246432862,0.12156407536289582,0.010744555178469083,1.4441931574117742e-5,6.894740633229539e-8
1191,-22499.113760510452,-1837.0712888381017,-90.26047179949133,-2.8814940041241983,-0.06790275020991399,-0.001349417953255792,0.014249717038793429,0.02103590924690884,0.12156407708030957,0.010745239208962525,1.4449163196362101e-5,6.894555354795575e-8
1192,-22683.272672280942,-1846.111754812753,-90.58341712145517,-2.888291021032127,-0.06803770680607543,-0.0013522705606633227,0.014249717038793464,0.021035909247397087,0.12156407884203392,0.010745940932355471,1.4456412683698099e-5,6.894368659641395e-8
1193,-22868.337246512743,-1855.1845493272172,-90.89488418122212,-2.895101547819417,-0.06817294918596842,-0.0013551216618630292,0.014249717038793507,0.02103590924789786,0.12156408064853887,0.010746660536621943,1.4463679667272775e-5,6.894180589155548e-8
1194,-23054.310658666567,-1864.288524622943,-91.19443279273754,-2.9019256130767146,-0.06830847720216877,-0.0013579712044054296,0.01424971703879358,0.021035909248411148,0.12156408250029421,0.010747398209755373,1.4470963775475666e-5,6.893991186161363e-8
1195,-23241.19596723344,-1873.4224889226477,-91.48228040128278,-2.9087632453751704,-0.06844429070019946,-0.0013608191355778,0.014249717038793627,0.02103590924893714,0.12156408439777013,0.010748154139751047,1.4478264633944279e-5,6.893800494934226e-8
1196,-23428.996112608937,-1882.5852721937265,-91.75957664215453,-2.915614473280127,-0.06858038951858446,-0.0013636654026271669,0.014249717038793672,0.02103590924947591,0.12156408634143637,0.010748928514588522,1.4485581865570052e-5,6.893608561218954e-8
1197,-23617.71392393426,-1891.775819367643,-92.0273145126804,-2.922479325322906,-0.06871677348854079,-0.0013665099529134553,0.014249717038793732,0.021035909250027653,0.12156408833176299,0.01074972152221381,1.4492915090504802e-5,6.893415432247127e-8
1198,-23807.352129807885,-1900.993174675768,-92.28521136979941,-2.929357830031486,-0.06885344243485461,-0.0013693527341289591,0.014249717038793786,0.021035909250592445,0.12156409036921954,0.010750533350521452,1.45002639261675e-5,6.893221156754541e-8
1199,-23997.913361845665,-1910.23635408499,-92.5326496438136,-2.936250015914846,-0.06899039617500473,-0.0013721936944099007,0.014249717038793859,0.021035909251170472,0.12156409245427557,0.010751364187336538,1.4507627987251918e-5,6.893025784998649e-8
1200,-24189.400150166606,-1919.5043118051894,-92.77015537430897,-2.9431559114659898,-0.06912763451922577,-0.0013750327825483683,0.014249717038793911,0.02103590925176181,0.1215640945874005,0.01075221422039649,1.4515006885734427e-5,6.892829368775999e-8
1201,-24381.814922944086,-1928.7960546502409,-93.00010246160974,-2.9500755451390446,-0.0692651572717088,-0.001377869948156051,0.014249717038793974,0.021035909252366668,0.12156409676906337,0.010753083637332721,1.4522400230882482e-5,6.892631961439795e-8
1202,-24575.160020893247,-1938.1108268246871,-93.22556003143056,-2.957008945379792,-0.06940296422959241,-0.0013807051418105135,0.014249717038794026,0.021035909252985104,0.12156409899973274,0.010753972625652324,1.4529807629263796e-5,6.89243361791745e-8
1203,-24769.437724501506,-1947.448179445955,-93.44821073365429,-2.963956140606555,-0.06954105518442111,-0.0013835383151544556,0.014249717038794102,0.021035909253617313,0.12156410127987698,0.010754881372719325,1.4537228684755636e-5,6.892234394728127e-8
1204,-24964.65027778161,-1956.8078318965056,-93.66830729209492,-2.970917159216622,-0.06967942992297818,-0.0013863694210051341,0.014249717038794175,0.021035909254263355,0.12156410360996416,0.010755810065736058,1.4544662998554932e-5,6.892034350000352e-8
1205,-25160.799897951056,-1966.1895288310816,-93.8856405048191,-2.9778920295815383,-0.06981808822578593,-0.0013891984133702193,0.014249717038794227,0.02103590925492332,0.1215641059904616,0.01075675889172438,1.4552110169189053e-5,6.891833543489674e-8
1206,-25357.888775641975,-1975.5929939844848,-94.09989272624762,-2.9848807800499935,-0.06995702986880693,-0.0013920252474963497,0.014249717038794272,0.021035909255597438,0.12156410842183625,0.0107577280375066,1.4559569792526872e-5,6.891632036596322e-8
1207,-25555.919072277662,-1985.0179193267538,-94.31131621834658,-2.991883438954556,-0.0700962546228971,-0.0013948498799516143,0.014249717038794352,0.02103590925628585,0.12156411090455464,0.010758717689686472,1.456704146179056e-5,6.891429892382885e-8
1208,-25754.89291973534,-1994.4640220543224,-94.52189013121715,-2.998900034597312,-0.07023576225361983,-0.001397672268667315,0.014249717038794421,0.02103590925698862,0.12156411343908263,0.01075972803462984,1.4574524767567713e-5,6.891227175592027e-8
1209,-25954.81243150383,-2003.9312172791547,-94.73394345550008,-3.005930595263679,-0.07037555252288914,-0.0014004923730268858,0.014249717038794478,0.02103590925770587,0.12156411602588517,0.010760759258445437,1.458201929782451e-5,6.891023952664224e-8
1210,-26155.67972423133,-2013.4196530124814,-94.94857211756741,-3.012975149191601,-0.07051562518776582,-0.0014033101537635757,0.014249717038794553,0.02103590925843782,0.12156411866542702,0.010761811546965226,1.4589524637918887e-5,6.89082029175556e-8
1211,-26357.496934849656,-2022.929586858128,-95.16595307339102,-3.020033724615074,-0.07065598000250772,-0.0014061255730638622,0.014249717038794612,0.021035909259184547,0.1215641213581717,0.010762885085724847,1.4597040370614735e-5,6.890616262755452e-8
1212,-26560.26622693499,-2032.4612941155222,-95.38630878989818,-3.0271063497283217,-0.07079661671705477,-0.001408938594434303,0.014249717038794695,0.021035909259946164,0.12156412410458227,0.010763980059943879,1.4604566076096497e-5,6.89041193730452e-8
