t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
81,0.0028252451868136744,0.005032907230884788,0.03550606971997285,0.027637145803773702,0.004025291625093363,0.00042368147077929865,1.673166419274674e-5,2.657137374940752e-7
82,0.0028251071935362854,0.005030208517770526,0.035500647779487596,0.027292064068859652,0.0039136650640727065,0.0004159772110699778,1.6555162251631164e-5,2.6471479074189896e-7
83,0.002825021826429591,0.0050278075861100845,0.03549487315792454,0.026966194786786253,0.00380494066927096,0.00040838890517696787,1.637998675305149e-5,2.637159222216476e-7
84,0.002824974386352857,0.005025699811659682,0.03548885122827628,0.026658745916450496,0.003699058680898388,0.0004009152416281375,1.6206132689245466e-5,2.6271713645208494e-7
85,0.002824952258443243,0.005023874771259653,0.03548268695928503,0.02636894859099563,0.0035959602808438057,0.00039355491885989795,1.6033595050461837e-5,2.6171843813235847e-7
86,0.002824944884035786,0.00502231732011575,0.035476481202010884,0.02609605661610229,0.0034955875818287008,0.00038630664518016656,1.58623688248628e-5,2.607198321455119e-7
87,0.0028249436788397534,0.0050210086566709776,0.03547032773963334,0.025839345977000452,0.003397883616773565,0.00037916913873876456,1.569244899857112e-5,2.597213235626174e-7
88,0.0028249419085135843,0.005019927341643423,0.03546431106647912,0.02559811435112276,0.003302792327767261,0.0003721411274703941,1.5523830555165276e-5,2.5872291764412226e-7
89,0.00282493453229604,0.005019050245030266,0.03545850484454985,0.025371680632363926,0.0032102585558711023,0.0003652213490810377,1.5356508476053997e-5,2.577246198455639e-7
90,0.0028249180245976725,0.005018353401719035,0.03545297097297823,0.025159384460100083,0.0031202280303423975,0.0003584085509951452,1.5190477740039754e-5,2.567264358190765e-7
91,0.0028248901835223614,0.0050178127626576375,0.03544775919726528,0.024960585757510347,0.0030326473583490153,0.00035170149032877416,1.502573332344076e-5,2.557283714177993e-7
92,0.0028248499342127995,0.005017404834172154,0.03544290718012504,0.024774664276959,0.002947464014556247,0.0003450989338484042,1.4862270199889699e-5,2.5473043269845186e-7
93,0.002824797133773302,0.005017107202955495,0.035438440954348116,0.024601019152881848,0.0028646263308293517,0.0003385996579328385,1.4700083340208737e-5,2.5373262592428206e-7
94,0.0028247323833560916,0.00501689894840807,0.03543437567933353,0.024439068462665057,0.002784083486151051,0.0003322024485436104,1.4539167712468978e-5,2.5273495756896325e-7
95,0.0028246568518467837,0.005016760947389469,0.035430716626333035,0.024288248793120908,0.002705785496193386,0.00032590610116910694,1.437951828148966e-5,2.51737434317431e-7
96,0.0028245721144881993,0.005016676079127587,0.03542746032306516,0.024148014818157256,0.002629683203855936,0.0003197094208222259,1.4221130009461233e-5,2.507400630725537e-7
97,0.002824480008760691,0.005016629339941811,0.03542459579475459,0.024017838877855517,0.0025557282685785073,0.00031361122195928514,1.4063997854915302e-5,2.4974285095306625e-7
98,0.002824382508916259,0.005016607878757173,0.03542210584625874,0.02389721057098707,0.0024838731572041353,0.0003076103284888333,1.3908116773598237e-5,2.487458053014662e-7
99,0.0028242816197524036,0.005016600965112713,0.03541996833798787,0.023785636349137707,0.0024140711336229892,0.0003017055737001031,1.3753481717629568e-5,2.477489336827407e-7
