t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1529,-450464.3153343628,-16275.755227186291,-504.01970518182503,-12.356397074670602,-0.2106934806043994,-0.0018100036612295131
1530,-452094.4130399969,-16326.21905500411,-505.35555623237235,-12.37754208449979,-0.21089424158225983,-0.0017802313522962397
1531,-453729.56380779215,-16376.816566595946,-506.9059737094189,-12.398704615720284,-0.2110689539542533,-0.0017865692716310744
1532,-455369.7820675838,-16427.569150205512,-507.4985280276459,-12.419780263777097,-0.2112626139884332,-0.0017630804172247216
1533,-457015.07850394933,-16478.38111462787,-508.4896491329949,-12.44093723316318,-0.2114518795984691,-0.0017739054462472944
1534,-458665.46110924444,-16529.29234197679,-509.6033280559774,-12.462075161325057,-0.21162071492709025,-0.0017937245072428662
1535,-460320.9404642951,-16580.315071205372,-511.1310405288334,-12.48322481458501,-0.2118100749681262,-0.0018185450551027693
1536,-461981.5296673233,-16631.49065050255,-512.603860369165,-12.504431916232203,-0.21198676251079343,-0.0018072285789267728
1537,-463647.2438814197,-16682.813598290017,-513.880969996615,-12.525647074196506,-0.21221464542630566,-0.001830498692320216
1538,-465318.0967330013,-16734.264380547076,-515.1226702256954,-12.546885292549232,-0.21245618377764236,-0.0018023672060051656
1539,-466994.1008696211,-16785.83941063623,-516.0104349498648,-12.568128941325217,-0.21263104798781976,-0.0017801885051100558
1540,-468675.2669737477,-16837.503347832837,-517.0266213818795,-12.589365752419885,-0.21283987065977408,-0.0017944707585322987
1541,-470361.60451745824,-16889.268984880404,-518.1191820241845,-12.610680844130465,-0.2130080700125595,-0.0017838187918444138
1542,-472053.12409307045,-16941.14396704268,-519.3910392019549,-12.631990043343412,-0.21317208600724147,-0.0017836439561205845
1543,-473749.8375438135,-16993.14628818685,-520.1628622974655,-12.653363468491442,-0.21334900930601922,-0.0017815264751395957
1544,-475451.7550962537,-17045.22586719197,-521.3999828612574,-12.674725092935086,-0.21351466852381212,-0.0018415454692979271
1545,-477158.8868070917,-17097.42926942108,-522.8919894419005,-12.696135687279144,-0.21368258799831924,-0.0018234969704787162
1546,-478871.24633063603,-17149.78194035616,-524.4119270958819,-12.71746930497634,-0.21380185652063755,-0.0018405194205862053
