t,dim_1,dim_2,dim_3,dim_4,dim_5
216,3.7491760979595017,3.410691560776792,-6.047040470864371,0.1659436926080569,-0.0007692058351942813
217,3.91215537296409,3.108546902547926,-6.295824429720827,0.16590523348131522,-0.0007688645671407557
218,4.059716434336714,2.793962996278262,-6.519964373623002,0.16586679264218476,-0.0007685233884567684
219,4.191268124120559,2.4681720427656,-6.718451520478994,0.16582836996043962,-0.0007681823572298754
220,4.306282151136514,2.132456682152858,-6.890350875235551,0.16578996529804235,-0.0007678415251355171
221,4.404295530550584,1.7881463042964194,-7.034851644052437,0.16575157851001118,-0.0007675009372042342
222,4.484912757146098,1.4366108388738648,-7.15128981897588,0.16571320944540144,-0.0007671606316195218
223,4.547807653601446,1.079253416019566,-7.239195344491728,0.16567485794851017,-0.0007668206395527685
224,4.592724794994583,0.7175006682865357,-7.298217725304695,0.16563652386010042,-0.0007664809850442435
225,4.619480518189721,0.3527967530335204,-7.328047097310258,0.16559820701807348,-0.0007661416849137862
226,4.627963748262225,-0.013398678785224018,-7.32852214127447,0.1655599072582303,-0.0007658027486855992
227,4.618136612794367,-0.3796179107789555,-7.299596456033779,0.16552162441548332,-0.0007654641785471883
228,4.590034665571443,-0.7443909061430627,-7.241296279295332,0.16548335832451536,-0.000765125969336974
229,4.543766937134772,-1.1062489399882551,-7.153802021201253,0.16544510882078686,-0.000764788108552432
230,4.479515671358464,-1.46373230809237,-7.03740087393732,0.16540687574158483,-0.0007644505763942521
231,4.397535732108849,-1.815395665691103,-6.8924847668416325,0.16536865892685687,-0.0007641133458381873
232,4.298153761167546,-2.159813264365066,-6.719618820114083,0.1653304582202669,-0.0007637763827343337
233,4.181766986789834,-2.495587611855514,-6.519534277474053,0.16529227347045744,-0.000763439645948294
234,4.048841600288463,-2.8213577783652886,-6.293022037306589,0.16525410453199074,-0.0007631030875418015
235,3.899910837541049,-3.135802378626964,-6.040961218885328,0.1652159512659193,-0.0007627666529710064
236,3.7355729187133373,-3.4376439836434973,-5.764339955652924,0.16517781354075747,-0.0007624302813067559
237,3.5564886925536063,-3.7256545710116193,-5.464198396763411,0.16513969123311678,-0.0007620939054803353
238,3.363379106813869,-3.998658125610892,-5.141692089717985,0.16510158422841936,-0.0007617574525449504
239,3.1570224706527727,-4.255536409775324,-4.798115925542352,0.16506349242187318,-0.0007614208439649825
240,2.938251378505957,-4.495235930069929,-4.434964427999957,0.16502541571952106,-0.0007610839959410618
241,2.7079492499622786,-4.716777919859456,-4.05385899721866,0.16498735403951553,-0.0007607468197821774
242,2.4670463972590695,-4.919264682179887,-3.6564788652085283,0.16494930731262059,-0.0007604092223094895
243,2.2165159343367233,-5.101882482127303,-3.2445300295420787,0.16491127548282178,-0.0007600711062756388
244,1.9573695117209564,-5.263902884252825,-2.8197362874062795,0.16487325850745196,-0.0007597323707909378
245,1.6906530597666265,-5.404683643183522,-2.38389101616227,0.16483525635772717,-0.0007593929117554972
246,1.4174423714506426,-5.523672182234791,-1.9388479753945955,0.16479726901914676,-0.0007590526223072643
