t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
62,-3.008672328101422,-4.229110166380166,4.783925981008861,1.763857872362201,-0.3511661185729169,0.03926613850786766,-0.0021999540840857163
63,-3.2141113291134684,-3.987716316845303,5.091825588978373,1.7463485623212254,-0.3492055309729524,0.039156125390357774,-0.0021999482949913896
64,-3.4070961216315254,-3.730949330228793,5.381283644759756,1.7289371430910867,-0.3472504419480879,0.03904611097990911,-0.002199941696108127
65,-3.5868811015547357,-3.4597311620362676,5.65108940832084,1.7116233398264744,-0.345300851510205,0.03893609521188286,-0.0021999342056902185
66,-3.7527682714896584,-3.175044305202178,5.90012580743857,1.6944068776928825,-0.3433567596800924,0.03882607802343029,-0.0021999257366867807
67,-3.9041101610707454,-2.877927106396219,6.12733518856167,1.6772874818629115,-0.34141816648710105,0.038716059353944704,-0.002199916196624149
68,-4.040312534670132,-2.5694707953230016,6.331667985062978,1.6602648775075581,-0.3394850719676892,0.03860603914540889,-0.002199905487493499
69,-4.160837031066636,-2.250819080328463,6.512077773044577,1.6433387898093859,-0.33755747616819676,0.03849601734323374,-0.0021998935056779505
70,-4.265203778332955,-1.9231679914704745,6.6675563488921545,1.6265089439424414,-0.33563537914113234,0.03838599389640186,-0.002199880141853994
71,-4.352993966445633,-1.5877639694985877,6.797219034882908,1.6097750650905385,-0.33371878094891294,0.03827596875845159,-0.0021998652809526687
72,-4.423852220759554,-1.2458976891850655,6.9002946225269355,1.5931368784387903,-0.33180768166245245,0.03816594188791752,-0.0021998488021051235
73,-4.477488654050028,-0.8988983863791095,6.976150902942639,1.5765941091685198,-0.3299020813603133,0.038055913248853324,-0.0021998305786077696
74,-4.513680642939895,-0.548126907437848,7.024302024279895,1.5601464824640068,-0.3280019801300674,0.03794588281160826,-0.002199810477916433
75,-4.532274204581664,-0.1949683918294594,7.044382351955056,1.5437937235033778,-0.3261073780665389,0.03783585055328178,-0.002199788361639203
76,-4.5331850732119126,0.15917373888237843,7.036195920073217,1.527535557458889,-0.32421827527188857,0.03772581645839601,-0.002199764085557983
77,-4.51639940375947,0.5128862647060446,6.999669473721719,1.5113717095049015,-0.32233467185698167,0.037615780519710346,-0.002199737499674076
78,-4.48197409451155,0.8647523023101442,6.934862567271016,1.4953019048086267,-0.3204565679394092,0.037505742738682284,-0.0021997084482520343
79,-4.430036818336362,1.2133579457302783,6.842032213836059,1.479325868530878,-0.3185839636434386,0.0373957031261451,-0.0021996767698926117
80,-4.36078562147517,1.557302139272791,6.721645193793909,1.4634433258212765,-0.31671685909872654,0.03728566170284535,-0.0021996422976151646
81,-4.274488023072032,1.8952071660578609,6.574353820026682,1.4476540018227897,-0.3148552544408739,0.037175618500190834,-0.002199604858969445
82,-4.17147961329056,2.225727924672329,6.400919844127761,1.431957621666081,-0.3129991498098269,0.037065573560756314,-0.0021995642761514036
83,-4.052162283278166,2.547557401010096,6.202155141572358,1.416353910478584,-0.31114854535109837,0.03695552693909661,-0.0021995203661532925
84,-3.9170022563902025,2.859429174282955,5.978931918314494,1.4008425933653201,-0.309303441211103,0.036845478701878306,-0.0021994729408918896
85,-3.766527987312238,3.1601204335728226,5.732231867574735,1.3854233954234714,-0.30746383753940093,0.036735428928783585,-0.002199421807396888
86,-3.6013278523332493,3.4484574526023826,5.463086444682539,1.3700960417380803,-0.3056297344870956,0.03662537771296851,-0.002199366767990244
87,-3.422047612009725,3.7233180772035874,5.172574199903595,1.3548602573857358,-0.30380113220665944,0.036515325161660755,-0.002199307620488461
88,-3.229387790871354,3.9836340802877643,4.861921685013239,1.3397157674281932,-0.3019780308497685,0.03640527139651379,-0.0021992441584061297
89,-3.0241008019182383,4.228398562436007,4.532420023740727,1.3246622969120185,-0.30016043056627917,0.03629521655407029,-0.0021991761711796457
90,-2.8069877727857397,4.456669179674477,4.185418193142079,1.3096995708611896,-0.2983483315017044,0.036185160786038936,-0.002199103444394409
91,-2.5788952771782587,4.667571036895042,3.8223331903254723,1.2948273142967328,-0.2965417338001898,0.03607510426016872,-0.0021990257600586725
92,-2.340711847836385,4.8603000881343945,3.4446526071311796,1.2800452522291266,-0.29474063760179015,0.03596504716044888,-0.002198942896851104
93,-2.093364372269952,5.034126666907856,3.0539687451204593,1.2653531096406958,-0.29294504303766455,0.03585498968703952,-0.0021988546303641113
94,-1.837814226923362,5.18840072149515,2.651913522369537,1.2507506115093465,-0.29115495023385246,0.03574493205716805,-0.0021987607334135557
95,-1.575053255316275,5.322553795984671,2.2400888476366903,1.2362374827940572,-0.2893703593068763,0.03563487450504525,-0.002198660976301168
96,-1.3060997115746207,5.436097529316744,1.8200648439031222,1.2218134484467296,-0.28759127036494136,0.03552481728240599,-0.002198555127122318
97,-1.031994314176324,5.528622066443234,1.3933888496952833,1.2074782333990444,-0.28581768350362485,0.03541476065835887,-0.0021984429520404613
98,-0.7537963285898143,5.599794918524587,0.9616275132945732,1.1932315625758885,-0.28404959880737213,0.03530470491989195,-0.002198324215606999
99,-0.4725796982754827,5.649361929009691,0.5264056335865298,1.1790731608900107,-0.2822870163469898,0.03519465037187346,-0.002198198681057284
100,-0.1894290394288319,5.677150180961475,0.08934806349955698,1.1650027532382534,-0.2805299361775483,0.03508459733707849,-0.002198066110613413
101,0.09456441671336012,5.683067999772169,-0.3479303270120455,1.1510200645066775,-0.2787783583377922,0.03497454615633261,-0.0021979262657964
102,0.3783068792200979,5.667104453741284,-0.7837696933045745,1.1371248195767643,-0.27703228285013987,0.034864497188715045,-0.002197778907745946
103,0.660706072771634,5.629331603440785,-1.2164996244205264,1.123316743323833,-0.2752917097187845,0.03475445081148579,-0.002197623797524899
104,0.9406754229895252,5.569905029535164,-1.6445072912752814,1.1095955605988481,-0.2735566389242961,0.03464440741958106,-0.002197460696399997
105,1.217138146996606,5.489060953866294,-2.066226316944106,1.0959609962708352,-0.2718270704311314,0.03453436742657543,-0.002197289366207677
106,1.489031233482571,5.387113916719079,-2.4801388114284477,1.0824127751840524,-0.27010300417689825,0.034424331263474814,-0.002197109569591964
107,1.7553092934619374,5.264454352578838,-2.8847716170768,1.0689506221834337,-0.2683844400761137,0.03431429937915674,-0.0021969210703356467
108,2.014948297688826,5.121546353683701,-3.2787609567115736,1.0555742621156012,-0.26667137801898694,0.03420427224021497,-0.0021967236336544677
109,2.266949140667674,4.958922200281069,-3.6607796234052876,1.042283419824336,-0.2649638178687587,0.03409425033057927,-0.002196517026472828
110,2.5103409739864375,4.777180532911086,-4.029483033536686,1.029077820157722,-0.2632617594618186,0.03398423415143897,-0.002196301017712664
111,2.7441845657407,4.57698722105334,-4.383607468945787,1.0159571879580882,-0.26156520260388005,0.03387422422065744,-0.002196075378545465
112,2.9675755648496525,4.359071319469023,-4.721925010940682,1.0029212480795204,-0.2598741470724148,0.03376422107291441,-0.0021958398826816103
113,3.1796475984267722,4.124223278698619,-5.0432200834514145,0.9899697253786855,-0.2581885926130517,0.033654225259080225,-0.002195594306605174
114,3.3795753412181293,3.873294327649204,-5.34631343804183,0.9771023447210286,-0.25650853893945014,0.033544237345981054,-0.0021953384298238287
115,3.56657749962358,3.607194657405449,-5.630063700470366,0.9643188309792778,-0.25483398573158145,0.03343425791595106,-0.0021950720350968943
116,3.7399197185124717,3.326891527408596,-5.893389458530303,0.9516189090397802,-0.2531649326354597,0.03332428756650801,-0.0021947949086595403
117,3.898917358732569,3.03340626729352,-6.135248226247796,0.9390023037985351,-0.2515013792610104,0.033214326909805324,-0.002194506840424155
118,4.042938148146629,2.7278123307053312,-6.354631927112204,0.9264687401701529,-0.2498433251824332,0.033104376572326386,-0.002194207624182822
119,4.171404747993455,2.4112335747952085,-6.550586934871646,0.9140179430834732,-0.24819076993597655,0.0329944371942677,-0.002193897057780118
120,4.2837972063073435,2.0848415376127387,-6.722202681819896,0.9016496374883259,-0.24654371301996875,0.03288450942915019,-0.002193574943285532
121,4.379655282855124,1.7498532853473632,-6.868618553385526,0.8893635483574952,-0.24490215389393,0.03277459394330477,-0.002193241087144953
122,4.458580670867036,1.4075289144518701,-6.989018061451152,0.8771594006864696,-0.24326609197709986,0.032664691415255805,-0.0021928953003110614
123,4.520239080317976,1.059169345753603,-7.082676655840455,0.8650369194930597,-0.2416355266470827,0.03255480253510493,-0.0021925373983591153
