t,dim_1,dim_2,dim_3
407,0.0028231097507511937,0.005014761673404914,0.03539583402503515
408,0.0028231097507511937,0.005014761673404914,0.03539583402503515
409,0.0028231097507511937,0.005014761673404914,0.03539583402503515
410,0.0028231097507511937,0.005014761673404914,0.03539583402503515
411,0.0028231097507511937,0.005014761673404914,0.03539583402503515
412,0.0028231097507511937,0.005014761673404914,0.03539583402503515
413,0.0028231097507511937,0.005014761673404914,0.03539583402503515
414,0.0028231097507511937,0.005014761673404914,0.03539583402503515
415,0.0028231097507511937,0.005014761673404914,0.03539583402503515
416,0.0028231097507511937,0.005014761673404914,0.03539583402503515
417,0.0028231097507511937,0.005014761673404914,0.03539583402503515
418,0.0028231097507511937,0.005014761673404914,0.03539583402503515
419,0.0028231097507511937,0.005014761673404914,0.03539583402503515
420,0.0028231097507511937,0.005014761673404914,0.03539583402503515
421,0.0028231097507511937,0.005014761673404914,0.03539583402503515
422,0.0028231097507511937,0.005014761673404914,0.03539583402503515
423,0.0028231097507511937,0.005014761673404914,0.03539583402503515
424,0.0028231097507511937,0.005014761673404914,0.03539583402503515
425,0.0028231097507511937,0.005014761673404914,0.03539583402503515
426,0.0028231097507511937,0.005014761673404914,0.03539583402503515
427,0.0028231097507511937,0.005014761673404914,0.03539583402503515
428,0.0028231097507511937,0.005014761673404914,0.03539583402503515
429,0.0028231097507511937,0.005014761673404914,0.03539583402503515
430,0.0028231097507511937,0.005014761673404914,0.03539583402503515
431,0.0028231097507511937,0.005014761673404914,0.03539583402503515
432,0.0028231097507511937,0.005014761673404914,0.03539583402503515
433,0.0028231097507511937,0.005014761673404914,0.03539583402503515
434,0.0028231097507511937,0.005014761673404914,0.03539583402503515
435,0.0028231097507511937,0.005014761673404914,0.03539583402503515
436,0.0028231097507511937,0.005014761673404914,0.03539583402503515
437,0.0028231097507511937,0.005014761673404914,0.03539583402503515
438,0.0028231097507511937,0.005014761673404914,0.03539583402503515
439,0.0028231097507511937,0.005014761673404914,0.03539583402503515
440,0.0028231097507511937,0.005014761673404914,0.03539583402503515
441,0.0028231097507511937,0.005014761673404914,0.03539583402503515
442,0.0028231097507511937,0.005014761673404914,0.03539583402503515
443,0.0028231097507511937,0.005014761673404914,0.03539583402503515
444,0.0028231097507511937,0.005014761673404914,0.03539583402503515
445,0.0028231097507511937,0.005014761673404914,0.03539583402503515
446,0.0028231097507511937,0.005014761673404914,0.03539583402503515
447,0.0028231097507511937,0.005014761673404914,0.03539583402503515
448,0.0028231097507511937,0.005014761673404914,0.03539583402503515
449,0.0028231097507511937,0.005014761673404914,0.03539583402503515
450,0.0028231097507511937,0.005014761673404914,0.03539583402503515
451,0.0028231097507511937,0.005014761673404914,0.03539583402503515
452,0.0028231097507511937,0.005014761673404914,0.03539583402503515
453,0.0028231097507511937,0.005014761673404914,0.03539583402503515
454,0.0028231097507511937,0.005014761673404914,0.03539583402503515
455,0.0028231097507511937,0.005014761673404914,0.03539583402503515
456,0.0028231097507511937,0.005014761673404914,0.03539583402503515
457,0.0028231097507511937,0.005014761673404914,0.03539583402503515
458,0.0028231097507511937,0.005014761673404914,0.03539583402503515
459,0.0028231097507511937,0.005014761673404914,0.03539583402503515
460,0.0028231097507511937,0.005014761673404914,0.03539583402503515
461,0.0028231097507511937,0.005014761673404914,0.03539583402503515
462,0.0028231097507511937,0.005014761673404914,0.03539583402503515
463,0.0028231097507511937,0.005014761673404914,0.03539583402503515
464,0.0028231097507511937,0.005014761673404914,0.03539583402503515
465,0.0028231097507511937,0.005014761673404914,0.03539583402503515
466,0.0028231097507511937,0.005014761673404914,0.03539583402503515
467,0.0028231097507511937,0.005014761673404914,0.03539583402503515
468,0.0028231097507511937,0.005014761673404914,0.03539583402503515
