t,dim_1,dim_2,dim_3
383,-4.156881455882415,2.465355548544868,6.510119728513755
384,-4.025476001114062,2.7908615856428205,6.2928398205279965
385,-3.878066840488649,3.1055036257631112,6.050618373200055
386,-3.715228348237474,3.4080345916171755,5.7843249382117765
387,-3.5375961702642518,3.69725088361085,5.494962217018623
388,-3.3458648766785464,3.9719990372131653,5.183640878217104
389,-3.140785323173199,4.23118112134806,4.851575681908398
390,-2.9231617393577864,4.473759942760243,4.500125284881645
391,-2.693848524722411,4.698766241276521,4.130777648237833
392,-2.4537466767205127,4.905305154766721,3.7450923849227404
393,-2.2037999902433922,5.09255980192828,3.344658687470966
394,-1.9449911113091478,5.259792760943327,2.9310857574109304
395,-1.6783375576110071,5.406347070532672,2.50592275355526
396,-1.4048877410260499,5.531643226948408,2.070645558300757
397,-1.1257172107358304,5.635175520501675,1.626774312945468
398,-0.8419249012866502,5.716514248510529,1.1759031155052164
399,-0.5546292420610452,5.775309413252082,0.7196999486611173
400,-0.2649640753341255,5.81129441609501,0.25990273975920963
401,0.025925591084952158,5.824289555133359,-0.20175953471704092
402,0.3168879459039961,5.814201576623856,-0.6634909947464742
403,0.6067687405659914,5.781027021134172,-1.1233409527076323
404,0.8944159919550446,5.724859963920263,-1.5793581902523126
405,1.1786848717735208,5.645892040861111,-2.029594163502377
406,1.4584425617682226,5.544412315106653,-2.4720486686357805
407,1.7325731924267476,5.420809860308572,-2.904766767975411
408,1.9999827993074115,5.275571496927253,-3.3258976591237595
409,2.259604068379381,5.10927658567354,-3.733708533133646
410,2.5104008308309136,4.922591127277617,-4.12651021770224
411,2.75137231547394,4.716265581350703,-4.502616643505549
412,2.981557387854493,4.491134710927753,-4.860400702095783
413,3.2000386821990583,4.248114634591504,-5.1983149784697975
414,3.405946576017975,3.988198841645931,-5.514915869800322
415,3.598462920828486,3.712453001755559,-5.808911152388126
416,3.7768244753339753,3.4220073955678845,-6.079164280439915
417,3.940325931555364,3.1180491308879463,-6.32461085718394
418,4.088322660671215,2.8018185355636587,-6.544276676628786
419,4.2202332718590085,2.4746046477543553,-6.737331759636319
420,4.335541863659746,2.1377380045890493,-6.903096506677841
421,4.433799914482128,1.7925831230103546,-7.04100418223232
422,4.514627826590258,1.440532857094666,-7.150649640275778
423,4.57771616511526,1.0830003178907746,-7.231796555578662
424,4.622826432184714,0.7214104330782689,-7.284387553111364
425,4.649791465139275,0.35719099860202846,-7.308514990041026
426,4.658515370424046,-0.008234807675307213,-7.304243438132394
427,4.648973317198268,-0.373447035929994,-7.2716910489429285
428,4.6212113476957715,-0.7370316445304672,-7.211013312028608
429,4.575345991028297,-1.0975823658951775,-7.122356424058096
430,4.511563916894783,-1.453700242345929,-7.005946755015012
431,4.430121454637522,-1.803997634509716,-6.862121865886507
432,4.331343896451949,-2.1471037810106886,-6.6913920557496365
433,4.215624442960156,-2.4816734357862433,-6.494363565886636
434,4.083422787700017,-2.806391664617973,-6.271703709298794
435,3.9352635383557724,-3.1199768987964718,-6.024231113394305
436,3.7717343622666086,-3.421188501066869,-5.752929957212497
437,3.5934837242833417,-3.7088350430040027,-5.458959503360479
438,3.4012182162588767,-3.9817830594237837,-5.1436569827608105
439,3.1956994329377673,-4.238965946857507,-4.808467602083959
440,2.9777404911769905,-4.479389362261623,-4.4548793208984945
441,2.7482023608985737,-4.702133360455755,-4.084428758068128
442,2.5079900989997124,-4.906354827611943,-3.698627697382072
443,2.258049010361767,-5.0912862386020485,-3.2989831902470352
444,1.9993609056566177,-5.256235421046039,-2.8870755224359375
445,1.7329402212813658,-5.400589216653481,-2.464563533261999
446,1.4598299917049098,-5.523817409585865,-2.0331128116099437
447,1.181097663717044,-5.625473063110943,-1.594358623315432
448,0.8978310021219424,-5.705191004213272,-1.1498841492850598
449,0.6111340347351497,-5.762685218514608,-0.70121626369994
450,0.3221231919794846,-5.797746035461674,-0.24989858948530871
451,0.03192345141776395,-5.810240965420419,0.2024807222147735
452,-0.2583355622737372,-5.800116926477995,0.6542732335231267
453,-0.5475236311916583,-5.767403258763359,1.1038482047470326
454,-0.83451405151151,-5.712210839105644,1.5495584665736224
455,-1.118187712868597,-5.634732902982354,1.9897149859859515
456,-1.3974372822664314,-5.535247137489384,2.4226244352153636
457,-1.6711714253078145,-5.4141158961993945,2.8466031625945045
458,-1.9383190338446266,-5.2717857151564465,3.2599712803876573
459,-2.197833415657815,-5.10878712521605,3.6611308393983353
460,-2.4486964200667507,-4.92573055424025,4.048558674220105
461,-2.6899223068076954,-4.723302588654776,4.420766421238882
462,-2.920561529711348,-4.502264233143485,4.776393215829957
463,-3.1397043023528006,-4.263444535277442,5.114139038884816
464,-3.3464839071157884,-4.00773754366877,5.432700118057612
465,-3.5400799575753332,-3.7361024956802704,5.73082368585737
466,-3.7197216059082425,-3.449561266643975,6.007239993596748
467,-3.884690670045358,-3.149199219680861,6.260649627142333
468,-4.034324871568572,-2.8361666884118146,6.489760461307689
469,-4.168021052702004,-2.511678613070029,6.693324213896051
470,-4.285238369868299,-2.1770123480098165,6.870227514410018
471,-4.385501235202286,-1.8335009163075806,7.019544029454717
472,-4.468401886488119,-1.4825236570777456,7.14042583676773
473,-4.533602560337519,-1.125502306317686,7.232137952016444
474,-4.58083751845703,-0.7638953490330109,7.294198686225946
475,-4.609914545349746,-0.3991853546479146,7.326320008222369
