t,dim_1,dim_2
182,0.20261335993716925,-0.007871395723629184
183,0.2022197237772494,-0.007865008306331904
184,0.20182645851211972,-0.007858620146543975
185,0.20143356134414778,-0.007852233678723815
186,0.2010410389188202,-0.007845851673834085
187,0.2006488851317802,-0.00783947660877694
188,0.20025709381064427,-0.007833110669184948
189,0.19986566701841596,-0.007826756166654488
190,0.19947459511799095,-0.00782041495951942
191,0.19908387903022798,-0.007814088985394995
192,0.19869351706340693,-0.007807780135392999
193,0.19830349908394754,-0.00780148983675652
194,0.1979138244745071,-0.007795219532239911
195,0.19752448363593184,-0.007788970234625163
196,0.1971354760968802,-0.007782742985644394
197,0.19674680172390757,-0.007776538875479095
198,0.1963584554272285,-0.007770358797668543
199,0.19597043096514505,-0.007764203393747995
200,0.19558272060773582,-0.00775807298044136
201,0.19519532374075196,-0.007751967906236649
202,0.1948082349149688,-0.007745888310508371
203,0.19442144738069597,-0.0077398340588427155
204,0.19403496003160747,-0.007733805024869738
205,0.19364876489786734,-0.007727800746771943
206,0.1932628566013092,-0.007721820555713182
207,0.19287723531708081,-0.007715863851832289
208,0.192491894653826,-0.007709929774418244
209,0.1921068229758339,-0.007704016937540645
210,0.19172202692027734,-0.007698124340229071
211,0.1913374958625588,-0.007692250500882154
212,0.190953228979053,-0.007686393943612151
213,0.19056922140521307,-0.007680552992509191
214,0.1901854722130944,-0.00767472596428158
215,0.18980197468667448,-0.007668910874643686
216,0.18941872598900866,-0.007663105627309106
217,0.18903572571318528,-0.007657308130251629
218,0.1886529692708261,-0.007651516081401831
219,0.1882704490338503,-0.007645726810906751
220,0.1878881753107186,-0.00763993817128236
221,0.1875061422167519,-0.007634147722387843
222,0.18712434899542643,-0.007628352981733024
223,0.1867427900630177,-0.007622551176912099
224,0.1863614674531214,-0.007616739619538641
225,0.18598037537720416,-0.007610915307418175
226,0.18559951971016106,-0.007605075500214102
227,0.18521890459426252,-0.007599217625965633
228,0.1848385297690988,-0.007593339054523896
229,0.1844583965917784,-0.007587437171852455
230,0.18407850913337134,-0.007581509509190299
231,0.18369887048436515,-0.007575553687850813
232,0.1833194799931669,-0.007569567226171042
233,0.1829403361036998,-0.00756354748808335
234,0.1825614457049441,-0.007557492098778086
235,0.1821828116203538,-0.007551398735490262
236,0.18180443347120223,-0.007545264961583594
237,0.181426317601199,-0.0075390885565807236
238,0.18104847276452804,-0.007532867631135753
239,0.18067089746243853,-0.007526600109664157
240,0.1802936020671712,-0.007520284318703361
241,0.17991658787663148,-0.007513918529012339
242,0.1795398599140787,-0.007507501137516217
243,0.17916342668530405,-0.00750103083742516
244,0.17878728296174404,-0.007494505928249665
245,0.17841144330758607,-0.007487925301186898
246,0.17803591512013078,-0.007481288078004328
247,0.17766070293110628,-0.00747459346556555
248,0.1772858157547297,-0.00746784097797185
249,0.176911256908025,-0.007461030150487835
250,0.17653703327659237,-0.007454160716808408
251,0.1761631561611368,-0.007447232829148218
252,0.17578962749976731,-0.00744024659049241
253,0.17541645256756108,-0.00743320222170252
254,0.17504363381880605,-0.007426099921029126
255,0.17467117770344848,-0.007418940064390421
256,0.17429909425039733,-0.007411723385260128
257,0.17392738455411672,-0.007404450529778955
258,0.1735560659251988,-0.007397122869176334
259,0.17318513496499943,-0.007389741467736698
260,0.17281460416102928,-0.00738230787976789
261,0.17244447497624843,-0.007374823602259451
262,0.17207475330148284,-0.007367290300018376
263,0.17170544640339175,-0.007359709878622788
264,0.1713365618770475,-0.007352084505606538
265,0.1709681016432228,-0.007344416332163062
266,0.17060006476029826,-0.007336707355403771
267,0.1702324592311172,-0.007328959870573929
268,0.16986529017974458,-0.007321176332851881
269,0.16949856594350646,-0.007313359524150049
270,0.16913228683312195,-0.007305512158739364
271,0.1687664531530396,-0.0072976368897214065
272,0.16840106351897127,-0.007289736231224334
273,0.16803612668393486,-0.00728181307155349
274,0.16767164801802154,-0.007273870511265863
275,0.16730762519698167,-0.007265911486204407
276,0.16694405686492808,-0.007257938823255774
277,0.1665809403941633,-0.007249955183827042
278,0.16621828298337543,-0.007241963561818486
279,0.16585607715289857,-0.007233966557190621
280,0.16549432504578374,-0.007225966863599991
281,0.1651330265540379,-0.007217967162581066
282,0.1647721857640406,-0.007209970339968743
283,0.1644117985256155,-0.007201979081285082
284,0.16405186936481134,-0.007193996312264438
285,0.16369238733766442,-0.007186024432667102
286,0.16333334751990228,-0.007178065623263339
287,0.16297475485388865,-0.007170122344617049
288,0.16261660514995832,-0.007162196886635787
289,0.16225889273616734,-0.007154291300181564
290,0.16190161712553353,-0.0071464076614461
291,0.1615447735525157,-0.007138547863213356
