t,dim_1,dim_2
405,0.0001725752956387851,3.7084484914147384e-7
406,0.00017228866988017126,3.7023639467169433e-7
407,0.00017200337021707303,3.696292947825118e-7
408,0.000171719392091206,3.69023549149341e-7
409,0.00017143673095319458,3.6841915743670004e-7
410,0.00017115538226258092,3.6781611929826695e-7
411,0.00017087534148783274,3.672144343769353e-7
412,0.00017059660410635404,3.6661410230487196e-7
413,0.00017031916560449162,3.6601512270357265e-7
414,0.00017004302147754434,3.654174951839187e-7
415,0.00016976816722977147,3.648212193462333e-7
416,0.00016949459837440042,3.6422629478033787e-7
417,0.00016922231043363465,3.6363272106560827e-7
418,0.00016895129893866164,3.6304049777103054e-7
419,0.00016868155942966067,3.62449624455258e-7
420,0.00016841308745581,3.6186010066666605e-7
421,0.00016814587857529473,3.6127192594340947e-7
422,0.00016787992835531323,3.6068509981347757e-7
423,0.00016761523237208506,3.600996217947503e-7
424,0.0001673517862108578,3.595154913950541e-7
425,0.0001670895854659133,3.589327081122176e-7
426,0.00016682862574057502,3.583512714341275e-7
427,0.00016656890264721435,3.5777118083878465e-7
428,0.00016631041180725716,3.571924357943587e-7
429,0.00016605314885118937,3.5661503575924424e-7
430,0.0001657971094185645,3.5603898018211665e-7
431,0.00016554228915800846,3.554642685019866e-7
432,0.00016528868372722597,3.548909001482567e-7
433,0.00016503628879300643,3.543188745407754e-7
434,0.000164785100031229,3.5374819108989307e-7
435,0.00016453511312686893,3.5317884919651757e-7
436,0.00016428632377400203,3.526108482521681e-7
437,0.00016403872767581062,3.5204418763903174e-7
438,0.00016379232054458855,3.5147886673001734e-7
439,0.00016354709810174558,3.509148848888108e-7
440,0.0001633030560778136,3.5035224146993064e-7
441,0.00016306019021244963,3.497909358187813e-7
442,0.00016281849625444155,3.4923096727170956e-7
443,0.00016257796996171252,3.486723351560577e-7
444,0.00016233860710132515,3.481150387902193e-7
445,0.00016210040344948536,3.4755907748369283e-7
446,0.00016186335479154726,3.470044505371368e-7
447,0.00016162745692201687,3.4645115724242416e-7
448,0.0001613927056445557,3.458991968826959e-7
449,0.0001611590967719848,3.4534856873241615e-7
450,0.00016092662612628841,3.447992720574257e-7
451,0.00016069528953861737,3.442513061149967e-7
452,0.00016046508284929238,3.437046701538864e-7
453,0.00016023600190780772,3.4315936341439073e-7
454,0.00016000804257283396,3.4261538512839905e-7
455,0.00015978120071222124,3.420727345194474e-7
456,0.0001595554722030024,3.4153141080277214e-7
457,0.00015933085293139512,3.409914131853643e-7
458,0.00015910733879280497,3.4045274086602194e-7
