t,obs_term,prior_term,dyn_term,total
289,-0.22573449146118124,0.0,1.0306489016769407e7,1.0306488791034916e7
290,-0.269169027622291,0.0,1.0306489032400388e7,1.0306488763231361e7
291,0.8062217501807525,0.0,1.0306488996754311e7,1.030648980297606e7
292,-0.22234401718645902,0.0,1.03064889098064e7,1.0306488687462384e7
293,-0.24889936528703815,0.0,1.030648877370407e7,1.0306488524804706e7
294,0.7072142975330155,0.0,1.0306488593569072e7,1.030648930078337e7
295,1.4685575199949576,0.0,1.0306488377190538e7,1.0306489845748058e7
296,5.887598637546247,0.0,1.0306488135357792e7,1.0306494022956429e7
297,2.087123147618929,0.0,1.0306487881094681e7,1.030648996821783e7
298,4.733947090844595,0.0,1.0306487627649143e7,1.0306492361596234e7
299,11.640502101183424,0.0,1.0306487387644337e7,1.0306499028146438e7
300,11.788398571644162,0.0,1.0306487173933892e7,1.0306498962332463e7
301,5.444528757837384,0.0,1.0306486997797463e7,1.0306492442326222e7
302,6.572667362634076,0.0,1.0306486867159382e7,1.0306493439826744e7
303,12.457518472948575,0.0,1.0306486787000041e7,1.0306499244518515e7
304,8.525519304269281,0.0,1.0306486759761687e7,1.0306495285280991e7
305,9.06666133289933,0.0,1.030648678463581e7,1.0306495851297144e7
306,5.35195071474144,0.0,1.0306486857621735e7,1.030649220957245e7
307,0.16923984440478584,0.0,1.0306486972062642e7,1.0306487141302487e7
308,2.0504511910497807,0.0,1.0306487120136647e7,1.0306489170587838e7
309,5.36056025018032,0.0,1.030648729354749e7,1.030649265410774e7
310,1.3593535686974247,0.0,1.0306487482406817e7,1.0306488841760386e7
311,4.388120387980585,0.0,1.0306487676164323e7,1.0306492064284712e7
312,-0.11181094060586494,0.0,1.0306487864036165e7,1.0306487752225224e7
313,-0.08096503722023657,0.0,1.0306488036049496e7,1.030648795508446e7
314,-0.1288881652224436,0.0,1.0306488184467237e7,1.0306488055579072e7
315,0.19181930767648592,0.0,1.0306488303479638e7,1.0306488495298946e7
316,-0.228189686472785,0.0,1.0306488389758833e7,1.0306488161569146e7
317,1.914364634496204,0.0,1.0306488441219358e7,1.0306490355583992e7
318,2.0322050121885153,0.0,1.0306488457902748e7,1.030649049010776e7
319,1.2683117573043288,0.0,1.030648844239318e7,1.0306489710704938e7
320,0.9129630856523817,0.0,1.0306488395418074e7,1.0306489308381159e7
321,0.17628068556893856,0.0,1.0306488318165755e7,1.030648849444644e7
322,3.7615525575226583,0.0,1.0306488214591952e7,1.030649197614451e7
323,0.7794599480491913,0.0,1.0306488090108156e7,1.0306488869568104e7
324,2.813488958444503,0.0,1.0306487950703174e7,1.0306490764192132e7
325,4.082473489072932,0.0,1.0306487802128801e7,1.030649188460229e7
326,1.4770846276528673,0.0,1.0306487650759405e7,1.0306489127844032e7
327,5.169268811898502,0.0,1.0306487502038037e7,1.0306492671306849e7
328,2.1056936542606444,0.0,1.0306487360865206e7,1.030648946655886e7
329,5.073864514154225,0.0,1.0306487231371058e7,1.0306492305235572e7
330,4.729947623491624,0.0,1.0306487116629466e7,1.030649184657709e7
331,2.230680299929567,0.0,1.0306487018909024e7,1.0306489249589324e7
332,2.4189444508502698,0.0,1.0306486938951097e7,1.0306489357895548e7
333,-0.02499018285272514,0.0,1.0306486876315167e7,1.0306486851324985e7
334,0.9350807319882304,0.0,1.030648682934991e7,1.0306487764430642e7
335,-0.04007068398341465,0.0,1.0306486796141539e7,1.0306486756070854e7
336,-0.1984109434428124,0.0,1.0306486774755975e7,1.0306486576345032e7
337,1.1334274751341746,0.0,1.0306486763218932e7,1.0306487896646407e7
338,1.1314504786968151,0.0,1.0306486759733606e7,1.0306487891184084e7
339,-0.23727373516683947,0.0,1.030648676275723e7,1.0306486525483495e7
340,-0.23169237490867592,0.0,1.0306486770774962e7,1.0306486539082587e7
341,0.14477741586681614,0.0,1.0306486782405289e7,1.0306486927182704e7
342,4.347969654046327,0.0,1.0306486796324631e7,1.0306491144294286e7
343,1.420896364553882,0.0,1.0306486811639478e7,1.0306488232535843e7
344,1.2053012477677856,0.0,1.0306486828154782e7,1.030648803345603e7
345,-0.23408570468186907,0.0,1.030648684589391e7,1.0306486611808205e7
346,-0.25675574735313644,0.0,1.0306486864779638e7,1.0306486608023891e7
347,0.5757254161441063,0.0,1.0306486884537604e7,1.030648746026302e7
348,-0.1355829099945681,0.0,1.0306486905236108e7,1.0306486769653197e7
349,0.7430208863671489,0.0,1.0306486927127281e7,1.0306487670148168e7
350,1.3925725523172567,0.0,1.0306486950610356e7,1.0306488343182908e7
351,-0.24974435495207128,0.0,1.0306486976550763e7,1.0306486726806408e7
352,-0.2315265733146045,0.0,1.0306487005573634e7,1.030648677404706e7
353,-0.14275054181737215,0.0,1.0306487037798952e7,1.030648689504841e7
354,-0.17112475000963812,0.0,1.0306487073227396e7,1.0306486902102645e7
355,0.12467625345103328,0.0,1.030648711175401e7,1.0306487236430263e7
356,0.3725533368709425,0.0,1.0306487153070921e7,1.0306487525624258e7
357,0.05421637386758438,0.0,1.0306487196512584e7,1.0306487250728957e7
358,-0.2676486514816715,0.0,1.030648724129233e7,1.0306486973643677e7
359,0.6339452685859375,0.0,1.0306487286971172e7,1.0306487920916442e7
360,1.6019920703957218,0.0,1.0306487332829084e7,1.0306488934821155e7
361,0.7628807857019123,0.0,1.0306487377176268e7,1.0306488140057053e7
362,-0.03042640892628834,0.0,1.0306487418089097e7,1.0306487387662688e7
363,0.5991965993299332,0.0,1.0306487454082971e7,1.0306488053279571e7
364,2.2819193624389515,0.0,1.030648748370047e7,1.0306489765619831e7
365,4.254998606179826,0.0,1.0306487504740424e7,1.030649175973903e7
366,0.7371854575786826,0.0,1.0306487514221432e7,1.030648825140689e7
367,-0.1892250835214348,0.0,1.0306487509749329e7,1.0306487320524246e7
368,-0.23832697341520728,0.0,1.0306487490955995e7,1.0306487252629021e7
369,3.336878435407453,0.0,1.0306487458459614e7,1.030649079533805e7
370,-0.1004856473470922,0.0,1.0306487411875572e7,1.0306487311389925e7
371,2.314714142423761,0.0,1.030648735133317e7,1.0306489666047312e7
372,-0.26627008976076627,0.0,1.030648727798583e7,1.030648701171574e7
373,0.5926204178550954,0.0,1.0306487194224507e7,1.0306487786844924e7
374,0.4611966887247404,0.0,1.0306487103824794e7,1.0306487565021483e7
375,0.3822005592194966,0.0,1.0306487011906333e7,1.0306487394106893e7
376,-0.1746800861240848,0.0,1.0306486925016588e7,1.0306486750336502e7
377,0.9182882058330483,0.0,1.030648684984495e7,1.0306487768133156e7
378,1.7086998049339632,0.0,1.0306486793454755e7,1.030648850215456e7
379,5.912105490549746,0.0,1.0306486763085347e7,1.0306492675190838e7
380,0.6730341987679788,0.0,1.0306486765432011e7,1.030648743846621e7
381,6.444192293560914,0.0,1.0306486806006083e7,1.0306493250198377e7
