t,μ_pos,μ_vel,μ_acc,σ2_pos,σ2_vel,σ2_acc
1033,-8183.457362688663,-107.45868540178887,-3.3809111754076357,0.01424971701179144,0.021035901732053747,0.12153721346971516
1034,-8194.220135791673,-107.79677651901001,-3.2630910177836308,0.014249717011791436,0.021035901732053754,0.12153721346971512
1035,-8205.016128903217,-108.12308562000962,-3.1486948808282023,0.014249717011791427,0.021035901732053747,0.12153721346971512
1036,-8215.84418094275,-108.43795510700122,-3.040122004854007,0.014249717011791431,0.021035901732053726,0.12153721346971509
1037,-8226.70317706579,-108.74196730616418,-2.9390721711204724,0.014249717011791422,0.021035901732053726,0.12153721346971501
1038,-8237.592069159238,-109.03587452176515,-2.8468849680037245,0.014249717011791431,0.021035901732053743,0.12153721346971512
1039,-8248.509891039184,-109.32056301675306,-2.765090865993044,0.014249717011791431,0.02103590173205373,0.12153721346971512
1040,-8259.45577279481,-109.5970721015904,-2.694485096612524,0.014249717011791445,0.021035901732053743,0.1215372134697152
1041,-8270.428952429898,-109.866520609541,-2.634772710194049,0.014249717011791447,0.021035901732053754,0.12153721346971524
1042,-8281.428778355425,-110.12999787873873,-2.586098027678193,0.014249717011791445,0.02103590173205374,0.12153721346971524
1043,-8292.454708634012,-110.3886076796345,-2.548959312517676,0.014249717011791438,0.02103590173205374,0.12153721346971524
1044,-8303.506314198696,-110.6435036089919,-2.523585136817715,0.014249717011791434,0.02103590173205373,0.12153721346971524
1045,-8314.583282486363,-110.8958621206739,-2.5103635118119176,0.014249717011791436,0.02103590173205374,0.1215372134697152
1046,-8325.685420518943,-111.1468984695661,-2.5105547940140602,0.014249717011791431,0.02103590173205373,0.12153721346971516
1047,-8336.812663141545,-111.39795394650216,-2.5256041330256958,0.014249717011791436,0.021035901732053747,0.1215372134697152
1048,-8347.965086556185,-111.6505143574075,-2.555823621674587,0.014249717011791441,0.021035901732053754,0.1215372134697152
1049,-8359.14291710828,-111.90609671734812,-2.6004521754292376,0.014249717011791445,0.02103590173205374,0.12153721346971516
1050,-8370.346529037986,-112.16614193296078,-2.658031136480919,0.014249717011791441,0.02103590173205374,0.1215372134697152
1051,-8381.57643338189,-112.43194504519028,-2.7260650961345645,0.014249717011791438,0.021035901732053747,0.12153721346971516
1052,-8392.833258206323,-112.70455155393802,-2.8012270784272357,0.01424971701179144,0.021035901732053754,0.12153721346971516
1053,-8404.117719494052,-112.98467426122802,-2.8808208535394786,0.014249717011791448,0.021035901732053774,0.12153721346971516
1054,-8415.430591022621,-113.2727563461996,-2.963321522158003,0.014249717011791445,0.021035901732053754,0.12153721346971516
1055,-8426.7726832611,-113.569088498412,-3.04698845176279,0.014249717011791438,0.021035901732053747,0.12153721346971512
1056,-8438.144827051483,-113.87378734376071,-3.1301131736430436,0.014249717011791427,0.021035901732053733,0.12153721346971512
1057,-8449.547856347977,-114.18679866167206,-3.210985611236722,0.014249717011791433,0.021035901732053733,0.12153721346971512
1058,-8460.982591140171,-114.50789722354205,-3.287796732955531,0.014249717011791436,0.021035901732053733,0.12153721346971516
1059,-8472.449819842885,-114.83667689792131,-3.358877990167623,0.014249717011791434,0.02103590173205374,0.12153721346971516
1060,-8483.95028192025,-115.17256469825391,-3.422452792544697,0.014249717011791431,0.02103590173205374,0.12153721346971516
1061,-8495.484650653058,-115.51480997892344,-3.4774697782999207,0.014249717011791436,0.021035901732053743,0.1215372134697152
1062,-8507.05351899846,-115.86255695831181,-3.5231888522695614,0.014249717011791443,0.02103590173205374,0.1215372134697152
1063,-8518.65739063713,-116.21487584523346,-3.5587342036916962,0.014249717011791436,0.02103590173205374,0.12153721346971524
1064,-8530.296671891467,-116.57074926741612,-3.583284713935075,0.014249717011791431,0.02103590173205373,0.1215372134697152
1065,-8541.971663244314,-116.92907774037201,-3.597254576017398,0.014249717011791434,0.02103590173205373,0.12153721346971524
1066,-8553.68255729198,-117.28880319945985,-3.6016698183207696,0.014249717011791434,0.021035901732053722,0.1215372134697152
1067,-8565.42944596146,-117.64897018273308,-3.596901914710369,0.014249717011791431,0.021035901732053722,0.1215372134697152
1068,-8577.212327489497,-118.00866037562616,-3.5831476686686132,0.014249717011791431,0.021035901732053722,0.1215372134697152
1069,-8589.031109266396,-118.36697514382438,-3.5607768931479225,0.01424971701179143,0.02103590173205373,0.1215372134697152
1070,-8600.885610669224,-118.72305283406413,-3.5313432509973026,0.01424971701179143,0.02103590173205374,0.1215372134697152
1071,-8612.775572674269,-119.07618715955171,-3.497772845706656,0.014249717011791431,0.021035901732053736,0.12153721346971524
1072,-8624.700680261683,-119.42596444378863,-3.464008849901821,0.01424971701179143,0.02103590173205375,0.1215372134697152
1073,-8636.660596753562,-119.77236532812977,-3.4333256805579677,0.014249717011791436,0.021035901732053754,0.1215372134697152
1074,-8648.654999917095,-120.11569789530677,-3.407459691200158,0.01424971701179144,0.02103590173205377,0.1215372134697152
1075,-8660.68360700611,-120.45644386343031,-3.387457142578883,0.014249717011791434,0.02103590173205376,0.12153721346971512
1076,-8672.746188676441,-120.79518957686112,-3.373101480921047,0.014249717011791441,0.021035901732053757,0.12153721346971516
1077,-8684.842573138467,-121.13249972443893,-3.3628958672610976,0.014249717011791441,0.021035901732053754,0.12153721346971516
1078,-8696.972637590858,-121.46878931059358,-3.3560735360084717,0.014249717011791445,0.021035901732053754,0.1215372134697152
1079,-8709.136296893734,-121.80439666320275,-3.354117625459034,0.014249717011791436,0.02103590173205374,0.1215372134697152
1080,-8721.333507149455,-122.13980842463413,-3.3587187325222736,0.014249717011791431,0.02103590173205374,0.12153721346971524
1081,-8733.564281585239,-122.47568029680166,-3.3701659999749367,0.014249717011791434,0.02103590173205373,0.1215372134697152
1082,-8745.828700441925,-122.81269689602263,-3.3874159433428557,0.01424971701179143,0.02103590173205374,0.1215372134697152
1083,-8758.126907205899,-123.15143849011392,-3.4078605251106624,0.014249717011791438,0.021035901732053747,0.1215372134697152
1084,-8770.459090353761,-123.49222454275285,-3.4286476133238075,0.014249717011791441,0.02103590173205374,0.12153721346971516
1085,-8782.825456046201,-123.83508930420561,-3.448629164965266,0.014249717011791441,0.02103590173205374,0.12153721346971516
1086,-8795.226208119937,-124.1799522210751,-3.467052262017546,0.014249717011791434,0.02103590173205374,0.12153721346971509
1087,-8807.6615386008,-124.52665744789495,-3.482335306511342,0.014249717011791434,0.021035901732053726,0.12153721346971512
1088,-8820.131616016273,-124.87489097976017,-3.491853662019135,0.014249717011791434,0.02103590173205373,0.12153721346971516
1089,-8832.636564380104,-125.22407634741552,-3.493013950367987,0.014249717011791433,0.02103590173205373,0.12153721346971512
1090,-8845.176437084743,-125.57337774390412,-3.485092880835234,0.014249717011791441,0.02103590173205374,0.12153721346971512
1091,-8857.751200325863,-125.92188703319466,-3.468861005048267,0.014249717011791438,0.021035901732053726,0.12153721346971512
1092,-8870.360733337904,-126.26877313453996,-3.4462007958021035,0.014249717011791433,0.02103590173205372,0.12153721346971509
1093,-8883.004841658161,-126.6133932146741,-3.4191487866568497,0.014249717011791438,0.021035901732053712,0.12153721346971512
1094,-8895.683276728045,-126.95530809345334,-3.389987943066808,0.014249717011791436,0.02103590173205372,0.12153721346971516
1095,-8908.395757479091,-127.2943068876746,-3.3607398756363924,0.014249717011791433,0.02103590173205371,0.12153721346971516
1096,-8921.141991868946,-127.63038087498947,-3.3325579694578242,0.014249717011791438,0.021035901732053722,0.12153721346971524
1097,-8933.921692748267,-127.96363667149396,-3.3065890897105605,0.014249717011791433,0.02103590173205374,0.12153721346971524
1098,-8946.734589361527,-128.2942955799543,-3.283650813943552,0.014249717011791441,0.02103590173205375,0.12153721346971524
1099,-8959.580437173687,-128.62266066082137,-3.2639773151752363,0.014249717011791436,0.02103590173205375,0.12153721346971516
1100,-8972.459023124204,-128.94905839201505,-3.2469296526521556,0.014249717011791436,0.02103590173205375,0.1215372134697152
1101,-8985.37016360785,-129.2737513573444,-3.230643709442667,0.014249717011791436,0.02103590173205375,0.12153721346971516
1102,-8998.313691959676,-129.5968157285935,-3.2131589861296486,0.014249717011791438,0.02103590173205375,0.1215372134697152
1103,-9011.289439327216,-129.9181316275378,-3.193632213055667,0.014249717011791431,0.021035901732053757,0.12153721346971516
1104,-9024.297220653812,-130.23749484889643,-3.1728539109640446,0.014249717011791431,0.021035901732053757,0.12153721346971516
1105,-9037.336834410138,-130.55478023986691,-3.152278821928227,0.014249717011791434,0.021035901732053768,0.12153721346971516
1106,-9050.4080738309,-130.8700081216661,-3.13332961339936,0.014249717011791431,0.021035901732053778,0.12153721346971512
1107,-9063.510741292139,-131.18334108250943,-3.117155406422906,0.014249717011791431,0.02103590173205377,0.12153721346971505
1108,-9076.644661175496,-131.49505662283397,-3.1034673349583777,0.014249717011791447,0.021035901732053747,0.12153721346971505
1109,-9089.809684175476,-131.80540335593358,-3.091980620145039,0.014249717011791447,0.021035901732053747,0.12153721346971509
1110,-9103.005684416097,-132.11460141735077,-3.0836163348600456,0.014249717011791447,0.021035901732053747,0.12153721346971512
1111,-9116.232562642555,-132.4229630499298,-3.0799315842761197,0.01424971701179144,0.021035901732053736,0.12153721346971505
1112,-9129.490258605276,-132.73095620747537,-3.08181921437723,0.014249717011791434,0.02103590173205373,0.12153721346971505
1113,-9142.778763320763,-133.03913812816188,-3.088800703338743,0.014249717011791436,0.021035901732053726,0.12153721346971516
1114,-9156.098121135481,-133.3480181979018,-3.099954871293855,0.014249717011791438,0.021035901732053726,0.1215372134697152
1115,-9169.448422728385,-133.65801368457022,-3.114390165896973,0.014249717011791431,0.021035901732053733,0.12153721346971524
1116,-9182.829796046759,-133.96945270078788,-3.1314319510500095,0.014249717011791431,0.02103590173205374,0.1215372134697152
1117,-9196.242398477681,-134.2825958954142,-3.151131441768043,0.014249717011791438,0.021035901732053747,0.1215372134697152
1118,-9209.686413724958,-134.59770903905488,-3.1739896280718636,0.01424971701179144,0.021035901732053747,0.12153721346971516
1119,-9223.162054576156,-134.91510800141106,-3.1999059285455167,0.014249717011791436,0.021035901732053754,0.12153721346971512
1120,-9236.669564905034,-135.23509859390413,-3.2283345904947893,0.014249717011791427,0.021035901732053747,0.12153721346971512
1121,-9250.209216435855,-135.55793205275037,-3.2585158321808207,0.014249717011791431,0.021035901732053726,0.12153721346971509
1122,-9263.78130221829,-135.88378363595925,-3.289348158699835,0.014249717011791422,0.021035901732053726,0.12153721346971501
1123,-9277.3861273209,-136.21271845200874,-3.3196500069540504,0.014249717011791431,0.021035901732053743,0.12153721346971512
1124,-9291.023997416443,-136.54468345284323,-3.3489589006893308,0.014249717011791431,0.02103590173205373,0.12153721346971512
1125,-9304.695210555787,-136.879579343106,-3.3772296400592903,0.014249717011791445,0.021035901732053743,0.1215372134697152
1126,-9318.400054638107,-137.21730230732425,-3.4042609515636877,0.014249717011791447,0.021035901732053754,0.12153721346971524
1127,-9332.138806176137,-137.5577284024224,-3.430785117455367,0.014249717011791445,0.02103590173205374,0.12153721346971524
1128,-9345.911732945488,-137.9008069137729,-3.458695095942233,0.014249717011791438,0.02103590173205374,0.12153721346971524
1129,-9359.719107113451,-138.2466764228486,-3.4894374703973954,0.014249717011791434,0.02103590173205373,0.12153721346971524
1130,-9373.561221941687,-138.59562016951833,-3.522920922001203,0.014249717011791436,0.02103590173205374,0.1215372134697152
1131,-9387.43839855833,-138.9479122618468,-3.5571693331550995,0.014249717011791431,0.02103590173205373,0.12153721346971516
1132,-9401.350975629044,-139.30362919550055,-3.5899769221231117,0.014249717011791436,0.021035901732053747,0.1215372134697152
1133,-9415.299288431595,-139.6626268882055,-3.620172291595542,0.014249717011791441,0.021035901732053754,0.1215372134697152
1134,-9429.283651978576,-140.0246441181814,-3.646221626163221,0.014249717011791445,0.02103590173205374,0.12153721346971516
1135,-9443.304347498577,-140.3892662816197,-3.6671114470244563,0.014249717011791441,0.02103590173205374,0.1215372134697152
1136,-9457.361609687747,-140.7559774267708,-3.684034992299278,0.014249717011791438,0.021035901732053747,0.12153721346971516
1137,-9471.455627610021,-141.12438092598202,-3.699616768960818,0.01424971701179144,0.021035901732053754,0.12153721346971516
1138,-9485.586563790732,-141.4943426024425,-3.7166375791248036,0.014249717011791448,0.021035901732053774,0.12153721346971516
1139,-9499.754581242081,-141.866006359584,-3.7374334145609023,0.014249717011791445,0.021035901732053754,0.12153721346971516
1140,-9513.959869045713,-142.23974970021007,-3.763195119922587,0.014249717011791438,0.021035901732053747,0.12153721346971512
1141,-9528.202659988334,-142.6160692116738,-3.7931736309241053,0.014249717011791427,0.021035901732053733,0.12153721346971512
1142,-9542.483232777164,-142.99538657429218,-3.8262756433099927,0.014249717011791433,0.021035901732053733,0.12153721346971512
1143,-9556.801902814592,-143.3780141379617,-3.8629003260102195,0.014249717011791436,0.021035901732053733,0.12153721346971516
1144,-9571.15901873181,-143.7643041697332,-3.904162680296395,0.014249717011791434,0.02103590173205374,0.12153721346971516
1145,-9585.554969965584,-144.15472043658545,-3.951684151350495,0.014249717011791431,0.02103590173205374,0.12153721346971516
1146,-9599.990200434117,-144.54988885013603,-4.007812391171868,0.014249717011791436,0.021035901732053743,0.1215372134697152
1147,-9614.465228378864,-144.95067008788857,-4.073137078867223,0.014249717011791443,0.02103590173205374,0.1215372134697152
1148,-9628.980661071299,-145.35798379457896,-4.146418348630465,0.014249717011791436,0.02103590173205374,0.12153721346971524
1149,-9643.53719154104,-145.77262562839846,-4.226654915500722,0.014249717011791431,0.02103590173205373,0.1215372134697152
1150,-9658.135587373787,-146.19529111937365,-4.311928965758572,0.014249717011791434,0.02103590173205373,0.12153721346971524
1151,-9672.776676126121,-146.6264840158104,-4.399396292662863,0.014249717011791434,0.021035901732053722,0.1215372134697152
1152,-9687.461321506034,-147.06642364524973,-4.48669423912482,0.014249717011791431,0.021035901732053722,0.1215372134697152
1153,-9702.19039733967,-147.51509306955086,-4.572192418324475,0.014249717011791431,0.021035901732053722,0.1215372134697152
1154,-9716.96476760722,-147.97231231193052,-4.654771644010461,0.01424971701179143,0.02103590173205373,0.1215372134697152
1155,-9731.785272696192,-148.43778947691536,-4.733825756631764,0.01424971701179143,0.02103590173205374,0.1215372134697152
1156,-9746.652720772194,-148.9111720532039,-4.809069130384392,0.014249717011791431,0.021035901732053736,0.12153721346971524
1157,-9761.567883321582,-149.39207896702848,-4.879859897592809,0.01424971701179143,0.02103590173205375,0.1215372134697152
1158,-9776.531490516149,-149.88006495774277,-4.945194131698662,0.014249717011791436,0.021035901732053754,0.1215372134697152
1159,-9791.544222986895,-150.37458437143854,-5.0059103767612845,0.01424971701179144,0.02103590173205377,0.1215372134697152
1160,-9806.606710977048,-150.8751754095209,-5.063708778757094,0.014249717011791434,0.02103590173205376,0.12153721346971512
1161,-9821.719547059933,-151.38154628799103,-5.118330424139843,0.014249717011791441,0.021035901732053757,0.12153721346971516
1162,-9836.883293338196,-151.89337933128078,-5.168332652583086,0.014249717011791441,0.021035901732053754,0.12153721346971516
1163,-9852.098472930757,-152.41021259779487,-5.211685142239842,0.014249717011791445,0.021035901732053754,0.1215372134697152
1164,-9867.365552612066,-152.931381113681,-5.245885386318905,0.014249717011791436,0.02103590173205374,0.1215372134697152
1165,-9882.684920146525,-153.45596965436914,-5.268430389754202,0.014249717011791431,0.02103590173205374,0.12153721346971524
1166,-9898.056859260305,-153.9828126957542,-5.2769929127070245,0.014249717011791434,0.02103590173205373,0.1215372134697152
1167,-9913.481525490137,-154.51051198987673,-5.269098795508743,0.01424971701179143,0.02103590173205374,0.1215372134697152
1168,-9928.958922182626,-155.03742187232362,-5.243249412926274,0.014249717011791438,0.021035901732053747,0.1215372134697152
1169,-9944.48888061924,-155.56174681627334,-5.20001779360305,0.014249717011791441,0.02103590173205374,0.12153721346971516
1170,-9960.071055391985,-156.08174859807662,-5.140800807954284,0.014249717011791441,0.02103590173205374,0.12153721346971516
1171,-9975.704934258674,-156.59582868103794,-5.067157929834108,0.014249717011791434,0.02103590173205374,0.12153721346971509
1172,-9991.389852916318,-157.10254447618772,-4.979943509319145,0.014249717011791434,0.021035901732053726,0.12153721346971512
1173,-10007.125007083612,-157.60053882908005,-4.8797890377274,0.014249717011791434,0.02103590173205373,0.12153721346971516
1174,-10022.909459914896,-158.08851773449032,-4.768357036545079,0.014249717011791433,0.02103590173205373,0.12153721346971512
1175,-10038.742153478126,-158.5653534393316,-4.648078688504355,0.014249717011791441,0.02103590173205374,0.12153721346971512
1176,-10054.62192921745,-159.03016130916097,-4.520999400567222,0.014249717011791438,0.021035901732053726,0.12153721346971512
1177,-10070.547550349274,-159.48226124981758,-4.388950697250224,0.014249717011791433,0.02103590173205372,0.12153721346971509
1178,-10086.517721235356,-159.92115631937244,-4.255531211608792,0.014249717011791438,0.021035901732053712,0.12153721346971512
1179,-10102.531114529207,-160.34670943978665,-4.124949626212618,0.014249717011791436,0.02103590173205372,0.12153721346971516
1180,-10118.58641022546,-160.75920440124298,-4.000331024794115,0.014249717011791433,0.02103590173205371,0.12153721346971516
1181,-10134.682332321656,-161.15923750247228,-3.8832661834010804,0.014249717011791438,0.021035901732053722,0.12153721346971524
1182,-10150.817672404537,-161.54756411939388,-3.7745861979590836,0.014249717011791433,0.02103590173205374,0.12153721346971524
1183,-10166.991301747676,-161.92502273774627,-3.6748878070270874,0.014249717011791441,0.02103590173205375,0.12153721346971524
1184,-10183.202178459554,-162.2925115170929,-3.583942807716185,0.014249717011791436,0.02103590173205375,0.12153721346971516
1185,-10199.449349323288,-162.65090579670914,-3.5008304041932217,0.014249717011791436,0.02103590173205375,0.1215372134697152
1186,-10215.731944053094,-163.00098883616153,-3.424330844340392,0.014249717011791436,0.02103590173205375,0.12153721346971516
1187,-10232.049164589498,-163.34342191976444,-3.353407427467752,0.014249717011791438,0.02103590173205375,0.1215372134697152
1188,-10248.400273817188,-163.67876266182307,-3.287166900901942,0.014249717011791431,0.021035901732053757,0.12153721346971516
1189,-10264.784585916315,-164.00747935138304,-3.224676670937118,0.014249717011791431,0.021035901732053757,0.12153721346971516
1190,-10281.201457232684,-164.32994701816398,-3.1647856764169107,0.014249717011791434,0.021035901732053768,0.12153721346971516
1191,-10297.65027585959,-164.6464255858143,-3.105803490482647,0.014249717011791431,0.021035901732053778,0.12153721346971512
1192,-10314.13044743327,-164.9570059351181,-3.045967055593197,0.014249717011791431,0.02103590173205377,0.12153721346971505
1193,-10330.641377861797,-165.26160264093704,-2.9844572381895533,0.014249717011791447,0.021035901732053747,0.12153721346971505
1194,-10347.182460412016,-165.5600483650503,-2.921169215157024,0.014249717011791447,0.021035901732053747,0.12153721346971509
1195,-10363.753071096291,-165.85216528668462,-2.8566121667508617,0.014249717011791447,0.021035901732053747,0.12153721346971512
1196,-10380.352570686084,-166.13782650344174,-2.791408636450376,0.01424971701179144,0.021035901732053736,0.12153721346971505
1197,-10396.980310380859,-166.41696736705538,-2.726039878944494,0.014249717011791434,0.02103590173205373,0.12153721346971505
1198,-10413.635637319034,-166.68957135470035,-2.661544052358581,0.014249717011791436,0.021035901732053726,0.12153721346971516
1199,-10430.317902172836,-166.95572575987862,-2.597967021302415,0.014249717011791438,0.021035901732053726,0.1215372134697152
1200,-10447.026464585613,-167.21552246179277,-2.535229248770151,0.014249717011791431,0.021035901732053733,0.12153721346971524
1201,-10463.760692979566,-167.46904538630508,-2.474329834827001,0.014249717011791431,0.02103590173205374,0.1215372134697152
1202,-10480.519969170826,-167.71647836907295,-2.4168221844212994,0.014249717011791438,0.021035901732053747,0.1215372134697152
1203,-10497.303701120105,-167.95816058664755,-2.364237075396579,0.01424971701179144,0.021035901732053747,0.12153721346971516
1204,-10514.11133836382,-168.19458429335276,-2.3169270059773344,0.014249717011791436,0.021035901732053754,0.12153721346971512
1205,-10530.942381428531,-168.42627699308312,-2.274902047052163,0.014249717011791427,0.021035901732053747,0.12153721346971512
1206,-10547.796383637458,-168.653767196987,-2.238078437881915,0.014249717011791431,0.021035901732053726,0.12153721346971509
1207,-10564.672950747521,-168.8775750401572,-2.2056924235660285,0.014249717011791422,0.021035901732053726,0.12153721346971501
1208,-10581.571736712649,-169.09814428200912,-2.1768574913328895,0.014249717011791431,0.021035901732053743,0.12153721346971512
1209,-10598.492435426591,-169.31583003079606,-2.150720221194526,0.014249717011791431,0.02103590173205373,0.12153721346971512
1210,-10615.434772031953,-169.53090205246306,-2.1271069343722493,0.014249717011791445,0.021035901732053743,0.1215372134697152
1211,-10632.398497772754,-169.74361274535326,-2.1066551786141736,0.014249717011791447,0.021035901732053754,0.12153721346971524
1212,-10649.383392325903,-169.95427826237835,-2.0904914809585304,0.014249717011791445,0.02103590173205374,0.12153721346971524
1213,-10666.389272610933,-170.16332740951725,-2.0799004636204663,0.014249717011791438,0.02103590173205374,0.12153721346971524
1214,-10683.416004855288,-170.37131745480573,-2.075654661481489,0.014249717011791434,0.02103590173205373,0.12153721346971524
1215,-10700.463514875646,-170.57888291972588,-2.0785818340047273,0.014249717011791436,0.02103590173205374,0.1215372134697152
1216,-10717.531796074278,-170.78674110215238,-2.0883854550457763,0.014249717011791431,0.02103590173205373,0.12153721346971516
1217,-10734.620912111,-170.99557964676174,-2.1040377084799826,0.014249717011791436,0.021035901732053747,0.1215372134697152
1218,-10751.73099026471,-171.20598341666062,-2.125449058522227,0.014249717011791441,0.021035901732053754,0.1215372134697152
1219,-10768.862215851539,-171.41852832157366,-2.152732099232767,0.014249717011791445,0.02103590173205374,0.12153721346971516
1220,-10786.014832343017,-171.63380153067982,-2.1854785578560203,0.014249717011791441,0.02103590173205374,0.1215372134697152
1221,-10803.18913988422,-171.8523493861198,-2.2218650171838212,0.014249717011791438,0.021035901732053747,0.12153721346971516
1222,-10820.385484144039,-172.0745358878687,-2.2592230405763214,0.01424971701179144,0.021035901732053754,0.12153721346971516
1223,-10837.604233846943,-172.30045819207928,-2.295997875455024,0.014249717011791448,0.021035901732053774,0.12153721346971516
1224,-10854.84575965484,-172.53005797982476,-2.3316317647478457,0.014249717011791445,0.021035901732053754,0.12153721346971516
1225,-10872.110423612477,-172.76322115643114,-2.3661678558346995,0.014249717011791438,0.021035901732053747,0.12153721346971512
1226,-10889.398576567874,-172.99983794209732,-2.4000133124108918,0.014249717011791427,0.021035901732053733,0.12153721346971512
1227,-10906.710560429327,-173.23983927336138,-2.433528865625824,0.014249717011791433,0.021035901732053733,0.12153721346971512
1228,-10924.046712000514,-173.48319215999277,-2.4667749623490822,0.014249717011791436,0.021035901732053733,0.12153721346971516
1229,-10941.407365091127,-173.7298696563188,-2.4995382070482655,0.014249717011791434,0.02103590173205374,0.12153721346971516
1230,-10958.792849749589,-173.97982347692414,-2.5323184711723603,0.014249717011791431,0.02103590173205374,0.12153721346971516
1231,-10976.203493692039,-174.2330553237112,-2.5664273639213824,0.014249717011791436,0.021035901732053743,0.1215372134697152
1232,-10993.639631361992,-174.4896980597007,-2.602851135953038,0.014249717011791443,0.02103590173205374,0.1215372134697152
1233,-11011.101615423631,-174.74998317288225,-2.6418230718936178,0.014249717011791436,0.02103590173205374,0.12153721346971524
1234,-11028.589822855414,-175.01416547974569,-2.683068899196575,0.014249717011791431,0.02103590173205373,0.1215372134697152
1235,-11046.10465474623,-175.2824723695011,-2.7258015269949105,0.014249717011791434,0.02103590173205373,0.12153721346971524
1236,-11063.646530990618,-175.5550525220565,-2.7694443371881596,0.014249717011791434,0.021035901732053722,0.1215372134697152
1237,-11081.215883464833,-175.8319969556032,-2.814037295513435,0.014249717011791431,0.021035901732053722,0.1215372134697152
1238,-11098.813153346377,-176.11340068502727,-2.859526453373322,0.014249717011791431,0.021035901732053722,0.1215372134697152
1239,-11116.438791047929,-176.39935333016936,-2.9060032251201284,0.01424971701179143,0.02103590173205373,0.1215372134697152
1240,-11134.093256395485,-176.68995365263828,-2.9532167171790102,0.01424971701179143,0.02103590173205374,0.1215372134697152
1241,-11151.777017842349,-176.98527532450498,-3.0000506305615993,0.014249717011791431,0.021035901732053736,0.12153721346971524
1242,-11169.490545626337,-177.28528038787385,-3.045382116038829,0.01424971701179143,0.02103590173205375,0.1215372134697152
1243,-11187.234300574513,-177.58981859991707,-3.0883311014266255,0.014249717011791436,0.021035901732053754,0.1215372134697152
1244,-11205.00872408775,-177.8986517107309,-3.1278138920013294,0.01424971701179144,0.02103590173205377,0.1215372134697152
1245,-11222.814228327217,-178.21143310069908,-3.1627917861328814,0.014249717011791434,0.02103590173205376,0.12153721346971512
1246,-11240.651185595238,-178.52771228017133,-3.1926267542324602,0.014249717011791441,0.021035901732053757,0.12153721346971516
1247,-11258.519919959519,-178.84697495622382,-3.2177900999477456,0.014249717011791441,0.021035901732053754,0.12153721346971516
1248,-11276.420706411689,-179.16875396623303,-3.240948426447141,0.014249717011791445,0.021035901732053754,0.1215372134697152
1249,-11294.353786555454,-179.49284880838508,-3.2655578256399576,0.014249717011791436,0.02103590173205374,0.1215372134697152
1250,-11312.319399224341,-179.81940459057543,-3.2928469842677233,0.014249717011791431,0.02103590173205374,0.12153721346971524
1251,-11330.317803918944,-180.14868928855762,-3.322671130078709,0.014249717011791434,0.02103590173205373,0.1215372134697152
1252,-11348.34928620327,-180.4809564011497,-3.355168000809647,0.01424971701179143,0.02103590173205374,0.1215372134697152
1253,-11366.41415768077,-180.81647320108198,-3.389459983651636,0.014249717011791438,0.021035901732053747,0.1215372134697152
1254,-11384.512752296758,-181.15541919968294,-3.4234649666896493,0.014249717011791441,0.02103590173205374,0.12153721346971516
1255,-11402.645411539213,-181.4977656968232,-3.45518995519464,0.014249717011791441,0.02103590173205374,0.12153721346971516
1256,-11420.812464059498,-181.8432846927447,-3.4841605695428486,0.014249717011791434,0.02103590173205374,0.12153721346971509
1257,-11439.014213331868,-182.19170075006258,-3.510713880517233,0.014249717011791434,0.021035901732053726,0.12153721346971512
1258,-11457.250936976227,-182.5427721384897,-3.5349148350077133,0.014249717011791434,0.02103590173205373,0.12153721346971516
1259,-11475.522888766596,-182.89626362212684,-3.557482094835257,0.014249717011791433,0.02103590173205373,0.12153721346971512
1260,-11493.830302540102,-183.25201183167275,-3.5794026393912004,0.014249717011791441,0.02103590173205374,0.12153721346971512
1261,-11512.173400736598,-183.60995209565073,-3.600971461129611,0.014249717011791438,0.021035901732053726,0.12153721346971512
1262,-11530.552400803928,-183.97004924176633,-3.6223743501224064,0.014249717011791433,0.02103590173205372,0.12153721346971509
1263,-11548.967517600835,-184.33228667667575,-3.6440622754238534,0.014249717011791438,0.021035901732053712,0.12153721346971512
1264,-11567.418966583866,-184.69669290373136,-3.6675855541955014,0.014249717011791436,0.02103590173205372,0.12153721346971516
1265,-11585.906973803512,-185.06345145851265,-3.694657924618801,0.014249717011791433,0.02103590173205371,0.12153721346971516
1266,-11604.431792240814,-185.43291725015317,-3.726317658646167,0.014249717011791438,0.021035901732053722,0.12153721346971524
1267,-11622.993715554621,-185.80554901515293,-3.763287379782055,0.014249717011791433,0.02103590173205374,0.12153721346971524
1268,-11641.593086892892,-186.18187775227548,-3.805671323838876,0.014249717011791441,0.02103590173205375,0.12153721346971524
1269,-11660.230303025086,-186.56244488376242,-3.8535271126602195,0.014249717011791436,0.02103590173205375,0.12153721346971516
1270,-11678.90581514881,-186.94779759415303,-3.9068948283924034,0.014249717011791436,0.02103590173205375,0.1215372134697152
1271,-11697.620129380912,-187.33848707626063,-3.9652513918328247,0.014249717011791436,0.02103590173205375,0.12153721346971516
1272,-11716.373804345381,-187.7350122147113,-4.028104996256548,0.014249717011791438,0.02103590173205375,0.1215372134697152
1273,-11735.167446091897,-188.13782271360677,-4.09543892322241,0.014249717011791431,0.021035901732053757,0.12153721346971516
1274,-11754.001705556637,-188.54736660532893,-4.166888590339467,0.014249717011791431,0.021035901732053757,0.12153721346971516
1275,-11772.877276658288,-188.96405546394288,-4.241497683640041,0.014249717011791434,0.021035901732053768,0.12153721346971516
